Forest height: 1000
854.502 189.297 0
822.203 313.737 0
899.491 460.901 0
841.109 200.067 0
1001.47 450.435 0
894.708 128.349 0
990.973 499.459 0
828.006 192.704 0
872.909 466.541 0
955.175 483.939 0
831.85 432.385 0
807.272 282.811 0
833.927 175.18 0
999.812 159.333 0
861.055 147.098 0
888.365 432.718 0
907.761 120.045 0
811.525 430.927 0
814.085 444.776 0
915.627 492.654 0
908.502 469.352 0
797.541 218.631 0
873.788 150.003 0
811.137 249.932 0
944.676 107.235 0
938.479 126.185 0
905.451 470.896 0
865.449 129.24 0
918.063 103.796 0
823.002 383.054 0
804.381 231.101 0
845.544 194.309 0
1005.29 152.041 0
811.859 270.507 0
841.697 158.886 0
897.508 98.1189 0
788.367 206.73 0
826.248 363.863 0
850.341 172.869 0
909.42 100.943 0
933.141 490.994 0
846.012 127.665 0
812.582 314.945 0
806.805 413.003 0
877.786 468.551 0
783.565 229.459 0
850.38 462.895 0
923.436 104.608 0
917.448 502.041 0
798.864 421.242 0
810.811 447.664 0
794.126 193.932 0
823.815 437.438 0
785.685 201.347 0
999.854 464.052 0
889.529 470.277 0
803.55 243.736 0
856.892 466.492 0
824.405 336.134 0
820.044 302.528 0
946.707 480.713 0
789.525 401.517 0
914.808 90.0554 0
840.163 277.085 0
838.241 463.929 0
829.735 210.131 0
820.571 223.482 0
799.627 446.946 0
774.795 382.798 0
958.144 493.236 0
806.316 299.351 0
786.914 243.069 0
814.555 335.258 0
855.577 115.02 0
808.01 265.666 0
845.343 124.193 0
804.574 365.452 0
827.263 118.057 0
872.77 138.604 0
995.02 125.815 0
985.143 130.353 0
847.646 133.35 0
824.206 434.013 0
798.65 283.083 0
1001.61 497.482 0
981.888 516.996 0
832.866 456.403 0
957.633 111.637 0
806.725 388.683 0
775.063 195.492 0
977.737 132.838 0
813.405 238.86 0
793.664 319.308 0
941.7 499.247 0
895.193 109.715 0
993.87 479.813 0
821.073 455.671 0
1004.25 107.196 0
806.545 383.612 0
975.098 536.354 0
930.145 501.618 0
799.631 434.209 0
821.765 245.705 0
931.509 515.041 0
945.095 512.899 0
809.63 194.848 0
899.839 501.11 0
846.913 493.545 0
950.638 173.716 0
808.752 466.191 0
829.803 122.322 0
784.932 314.17 0
790.345 210.296 0
971.014 507.179 0
807.797 351.258 0
986.193 536.549 0
870.679 124.453 0
971.238 550.098 0
824.14 177.971 0
892.258 93.2344 0
889.116 488.561 0
872.674 496.388 0
852.622 180.317 0
899.69 89.2693 0
888.888 128.501 0
873.074 107.296 0
867.276 98.3496 0
911.709 486.682 0
997.801 514.248 0
827.3 466.883 0
779.628 224.238 0
927.654 88.7812 0
794.021 369.782 0
776.239 209.002 0
768.495 240.092 0
896.869 483.145 0
997.842 537.452 0
956.908 119.282 0
987.541 552.956 0
796.546 256.853 0
784.745 364.349 0
776.174 245.185 0
816.952 147.169 0
829.618 485.242 0
835.741 169.69 0
789.155 344.075 0
951.826 85.5531 0
792.347 439.478 0
962.826 103.718 0
782.526 219.863 0
888.295 512.67 0
802.402 286.312 0
973.367 110.916 0
972.069 87.7856 0
957.852 95.9871 0
774.563 180.92 0
970.159 523.721 0
998.537 117.027 0
838.753 107.527 0
840.54 144.753 0
984.133 103.487 0
786.854 256.346 0
856.809 491.133 0
951.563 63.8123 0
962.236 501.024 0
775.293 465.026 0
782.04 358.214 0
761.344 177.366 0
761.897 205.615 0
758.015 230.392 0
882.684 498.861 0
822.205 157.675 0
821.477 176.756 0
929.389 522.671 0
993.786 92.1615 0
775.398 433.234 0
786.825 174.511 0
786.135 402.974 0
946.908 528.849 0
808.224 121.594 0
779.248 455.4 0
808.744 471.531 0
837.16 503.604 0
783.425 348.315 0
967.742 563.199 0
868.933 418.655 0
936.45 521.372 0
959.594 536.417 0
755.338 235.375 0
822.138 482.633 0
757.838 159.302 0
798.631 185.79 0
879.149 482.722 0
904.626 78.0436 0
894.05 69.5876 0
793.151 264.749 0
779.669 422.371 0
997.407 568.142 0
854.438 507.571 0
819.48 508.256 0
801.894 130.581 0
802.998 325.698 0
958.498 548.799 0
797.085 436.286 0
786.54 332.469 0
771.146 371.159 0
906.671 525.209 0
931.248 522.958 0
957.249 551.649 0
794.167 136.601 0
770.554 387.573 0
779.331 166.737 0
855.368 512.006 0
779.531 255.781 0
939.584 534.176 0
771.261 398.251 0
915.496 543.424 0
829.276 103.241 0
739.749 222.151 0
781.704 170.711 0
944.251 557.872 0
991.067 581.425 0
806.075 478.708 0
857.115 117.202 0
818.52 161.532 0
755.433 204.104 0
976.628 63.9333 0
806.89 146.045 0
820.512 488.721 0
799.506 117.234 0
784.665 300.454 0
832.79 136.014 0
743.621 187.266 0
984.868 569.854 0
997.033 522.917 0
822.006 512.353 0
781.735 301.425 0
862.061 495.51 0
888.273 60.0843 0
837.055 503.205 0
994.8 553.26 0
734.2 192.954 0
760.937 389.13 0
770.62 265.025 0
787.305 276.863 0
757.559 422.384 0
867.057 79.5554 0
936.603 565.486 0
803.732 163.975 0
796.154 473.966 0
718.851 199.511 0
750.787 204.737 0
793.341 122.816 0
764.872 252.375 0
747.576 404.878 0
779.185 431.632 0
953.815 560.862 0
721.59 219.728 0
843.338 522.547 0
810.818 484.801 0
768.122 234.987 0
918.607 66.9442 0
716.668 193.22 0
884.843 96.151 0
809.617 94.3134 0
872.849 82.353 0
884.564 499.461 0
773.24 467.978 0
917.518 108.229 0
704.886 189.943 0
851.156 93.7859 0
726.652 232.649 0
899.492 526.366 0
961.82 563.541 0
751.766 433.176 0
764.634 276.617 0
754.632 163.495 0
894.597 524.892 0
823.692 290.772 0
790.229 158.208 0
870.752 518.971 0
885.566 548.7 0
992.264 587.448 0
799.191 142.662 0
878.783 58.2594 0
745.422 173.479 0
779.651 267.594 0
911.069 84.929 0
747.97 456.219 0
889.177 527.43 0
787.463 110.484 0
776.196 315.122 0
708.258 164.962 0
837.592 78.1736 0
853.555 538.499 0
705.179 155.296 0
701.737 170.447 0
986.45 77.4973 0
775.356 135.706 0
739.169 188.883 0
996.182 52.4851 0
738.792 152.417 0
820.235 83.3513 0
784.126 486.803 0
929.302 538.426 0
794.309 78.1084 0
766.61 356.709 0
746.618 362.757 0
998.258 75.0536 0
745.627 139.04 0
758.634 442.235 0
696.403 202.517 0
995.886 48.8433 0
742.85 242.795 0
791.944 300.325 0
965.77 559.613 0
729.797 406.654 0
723.356 154.812 0
804.728 114.284 0
753.743 375.227 0
981.686 607.524 0
855.407 522.844 0
905.323 58.422 0
937.297 66.8686 0
762.455 417.125 0
760.495 147.668 0
845.686 472.455 0
870.366 144.001 0
723.348 169.329 0
983.027 602.257 0
870.769 552.323 0
942.53 572.084 0
757.012 286.055 0
858.001 519.7 0
779.146 77.2793 0
796.52 93.7327 0
708.308 150.747 0
790.342 110.036 0
869.947 49.1374 0
786.925 188.232 0
756.973 242.438 0
977.133 575.978 0
766.288 313.63 0
726.937 147.131 0
715.204 212.574 0
857.684 536.51 0
783.896 325.892 0
973.673 620.316 0
775.104 335.396 0
762.869 334.633 0
743.147 298.101 0
859.524 82.2653 0
722.261 231.244 0
903.095 547.383 0
765.69 89.0508 0
754.528 399.188 0
693.475 149.977 0
957.677 581.355 0
759.907 458.631 0
782.313 93.9331 0
960.539 590.189 0
898.206 48.9481 0
960.717 608.454 0
770.463 104.08 0
784.186 500.206 0
911.998 51.1742 0
794.813 506.404 0
752.445 426.793 0
767.587 137.977 0
746.285 262.483 0
904.088 520.46 0
747.417 269.492 0
755.984 283.708 0
955.983 598.881 0
807.408 72.0427 0
983.663 52.2362 0
700.075 131.79 0
810.837 507.353 0
844.737 138.256 0
748.504 453.281 0
739.492 462.61 0
871.333 69.0819 0
770.025 484.922 0
715.337 129.265 0
983.955 37.9161 0
770.728 479.339 0
827.653 93.8457 0
687.904 189.558 0
791.786 121.399 0
688.706 154.567 0
684.022 134.356 0
761.384 512.654 0
741.829 205.132 0
788.084 484.832 0
853.394 558.719 0
730.365 134.163 0
803.891 348.641 0
739.202 123.446 0
729.106 252.53 0
809.137 87.5792 0
739.774 289.291 0
764.596 78.451 0
757.424 101.61 0
713.624 439.922 0
743.448 407.685 0
749.668 467.51 0
828.757 543.483 0
858.124 549.544 0
916.341 563.611 0
703.132 235.21 0
771.152 518.004 0
684.243 183.349 0
673.968 145.007 0
827.368 556.468 0
745.105 272.885 0
724.523 388.15 0
739.411 229.826 0
718.036 419.988 0
906.337 547.327 0
988.973 30.1602 0
677.124 166.921 0
751.757 126.115 0
760.816 506.154 0
805.198 62.2672 0
895.898 556.532 0
776.222 132.278 0
834.544 56.5139 0
736.919 272.597 0
849.594 76.4861 0
806.861 512.425 0
759.099 395.635 0
919.855 571.141 0
709.826 247.646 0
888.279 553.865 0
756.292 480.649 0
725.537 391.699 0
758.478 499.172 0
759.694 85.9182 0
719.963 267.473 0
969.287 49.0762 0
967.412 33.8596 0
756.559 89.5798 0
677.897 197.059 0
731.708 89.6154 0
749.84 76.8461 0
733.948 381.573 0
739.21 449.141 0
762.995 175.835 0
932.656 585.219 0
738.456 98.7645 0
760.416 340.773 0
711.83 413.915 0
745.421 87.3388 0
724.523 377.695 0
749.959 353.42 0
751.681 335.71 0
777.593 84.6967 0
750.626 325.577 0
756.221 444.298 0
870.775 44.0847 0
760.367 61.7708 0
661.16 172.647 0
701.532 252.58 0
945.041 599.222 0
799.249 67.6017 0
729.672 103.717 0
740.304 351.178 0
919.86 38.2074 0
725.622 404.589 0
990.23 20.5043 0
663.904 185.502 0
690.521 172.601 0
646.128 201.759 0
696.325 394.466 0
720.399 465.712 0
712.732 423.527 0
826.813 44.9649 0
735.403 468.025 0
728.949 127.76 0
632.025 211.235 0
770.452 100.142 0
678.177 152.861 0
732.486 330.859 0
966.078 36.1671 0
694.569 133.889 0
850.863 46.0197 0
947.74 72.4853 0
740.025 510.816 0
748.906 356.587 0
690.785 248.039 0
714.561 112.355 0
698.808 108.101 0
954.248 54.7673 0
744.83 108.557 0
612.53 213.217 0
930.305 53.5048 0
958.122 618.785 0
722.434 82.1551 0
706.092 125.361 0
796.072 55.2358 0
720.184 68.6394 0
781.7 468.724 0
786.664 531.328 0
725.942 351.662 0
685.807 125.006 0
959.366 63.5173 0
678.645 210.025 0
712.891 371.29 0
990.467 -2.65901 0
972.308 50.4964 0
872.056 26.1919 0
713.201 360.64 0
702.897 410.468 0
664.359 203.832 0
986.849 7.03762 0
712.679 261.573 0
686.869 222.318 0
779.146 54.9694 0
806.679 524.717 0
956.656 19.5682 0
700.063 381.849 0
727.323 56.9874 0
673.14 211.15 0
738.492 103.816 0
932.759 40.2434 0
594.814 213.264 0
607.613 183.371 0
820.149 551.701 0
705.335 244.886 0
830.687 69.2772 0
763.917 524.185 0
958.961 41.8915 0
817.424 73.9233 0
684.056 392.568 0
727.569 303.16 0
704.343 441.196 0
619.878 226.412 0
651.42 169.121 0
670.021 157.948 0
870.325 43.1963 0
668.415 124.714 0
746.435 137.28 0
911.868 568.996 0
640.055 168.519 0
650.94 179.355 0
936.752 604.033 0
808.993 523.06 0
676.546 265.805 0
701.64 435.172 0
954.344 46.158 0
992.909 633.484 0
865.053 566.143 0
706.911 100.256 0
668.177 210.73 0
747.742 67.9076 0
798.719 531.674 0
706.514 267.024 0
788.975 528.794 0
931.02 581.952 0
856.75 39.6216 0
716.098 279.836 0
741.225 410.345 0
990.554 608.311 0
774.175 520.769 0
990.965 613.052 0
765.374 136.784 0
718.772 71.3469 0
732.783 48.0259 0
738.276 55.4321 0
750.525 48.1456 0
642.143 187.769 0
724.633 40.666 0
699.513 362.036 0
758.532 299.471 0
888.471 52.5657 0
676.304 378.975 0
621.361 183.418 0
682.19 109.928 0
674.456 234.458 0
682.474 421.644 0
932.962 26.5022 0
892.516 25.3514 0
881.642 579.588 0
691.368 419.932 0
722.528 336.533 0
697.708 460.333 0
951.367 23.255 0
638.868 180.049 0
958.996 30.5021 0
970.139 625.662 0
744.985 533.527 0
907.525 58.1012 0
734.809 59.7464 0
659.675 240.236 0
836.413 91.1265 0
708.426 80.6359 0
845.892 561.752 0
877.289 577.939 0
787.812 38.5891 0
728.001 313.477 0
929.484 11.0045 0
647.353 222.192 0
855.94 563.323 0
931.594 40.3032 0
737.215 282.949 0
704.397 349.564 0
841.813 26.6028 0
738.725 316.302 0
601.846 235.656 0
963.052 639.191 0
920.566 519.457 0
701.504 387.527 0
708.627 321.518 0
847.692 53.4943 0
693.252 282.136 0
904.504 29.5389 0
821.175 51.7361 0
712.067 485.673 0
662.315 403.63 0
658.642 145.571 0
704.717 86.1989 0
763.969 24.1892 0
910.835 29.9328 0
926.832 4.44668 0
941.539 1.69535 0
656.735 139.1 0
705.944 93.3732 0
715.138 53.474 0
874.607 586.315 0
772.482 50.1406 0
613.24 199.415 0
624.323 189.892 0
687.547 260.754 0
978.068 641.242 0
710.768 299.841 0
834.815 48.9136 0
948.181 32.4926 0
874.429 598.955 0
669.29 99.7276 0
742.04 498.235 0
743.755 373.028 0
647.31 222.673 0
705.443 342.501 0
655.904 97.4659 0
785.833 543.696 0
739.053 482.331 0
634.542 161.753 0
703.432 60.5919 0
852.642 27.7316 0
774.814 535.91 0
711.732 131.522 0
918.093 604.612 0
950.035 651.066 0
760.93 561.78 0
859.854 588.529 0
701.23 78.1128 0
709.157 65.7461 0
886.197 14.7075 0
722.944 327.311 0
735.507 41.5324 0
677.518 250.507 0
671.697 391.113 0
836.477 568.837 0
990.532 648.992 0
711.679 486.961 0
771.343 550.857 0
621.504 160.396 0
663.498 265.795 0
829.17 569.929 0
738.644 517.791 0
609.17 264.916 0
623.211 176.161 0
850.198 13.398 0
699.998 292.66 0
807.722 545.001 0
634.215 148.844 0
750.123 497.624 0
929.149 595.511 0
915.017 17.7462 0
918.199 601.328 0
745.142 25.5425 0
643.245 123.59 0
899.829 590.434 0
663.953 234.415 0
862.1 560.55 0
720.71 526.468 0
654.99 228.177 0
786.295 561.326 0
679.812 85.4473 0
653.151 111.466 0
970.894 641.369 0
679.607 432.369 0
716.764 504.908 0
963.355 -12.4627 0
640.822 247.903 0
624.426 143.756 0
857.527 15.3744 0
659.215 387.332 0
901.84 576.35 0
661.565 410.715 0
738.534 516.287 0
676.356 276.77 0
878.878 567.865 0
777.213 27.1859 0
709.768 29.983 0
727.749 536.415 0
767.938 569.772 0
696.505 469.769 0
585.177 260.067 0
692.848 486.647 0
593.993 249.869 0
596.86 260.859 0
746.674 572.071 0
605.376 285.957 0
938.814 623.483 0
718.827 450.549 0
650.931 83.3998 0
819.736 557.011 0
637.036 134.528 0
765.765 538.2 0
717.085 330.102 0
875.273 6.35229 0
724.54 484.493 0
663.557 131.012 0
746.753 559.632 0
648.529 99.8388 0
831.404 18.7603 0
993.684 657.934 0
737.9 539.968 0
941.315 585.071 0
644.765 224.732 0
619.567 252.357 0
724.402 309.553 0
715.865 314.257 0
896.486 587.397 0
625.55 138.49 0
670.344 419.792 0
930.214 629.462 0
667.122 276.929 0
597.053 225.099 0
684.235 443.879 0
690.175 330.265 0
862.025 7.48237 0
681 465.991 0
595.471 221.932 0
671.354 372.617 0
604.356 133.865 0
608.697 137.025 0
660.671 401.718 0
686.677 78.7158 0
738.774 570.433 0
695.694 479.553 0
605.331 159.173 0
687.317 342.663 0
578.99 268.045 0
900.444 608.153 0
626.754 92.6248 0
892.644 6.22896 0
734.569 560.615 0
804.216 552.081 0
712.633 504.837 0
677.837 291.46 0
850.658 574.491 0
649.428 116.371 0
670.76 483.746 0
619.59 196.752 0
786.111 28.6295 0
721.611 472.086 0
590.496 228.693 0
810.424 545.333 0
678.596 341.711 0
915.768 3.20584 0
627.597 168.272 0
803.635 14.4584 0
692.205 44.0533 0
672.016 59.9153 0
741.263 551.869 0
692.163 283.331 0
679.358 52.4699 0
649.693 416.659 0
593.597 290.88 0
682.428 333.391 0
805.021 5.89849 0
643.875 267.193 0
711.244 503.285 0
705.18 541.405 0
950.244 -2.34738 0
988.975 675.764 0
674.627 486.564 0
677.914 270.956 0
841.023 607.382 0
634.593 277.608 0
668.782 52.3316 0
689.988 323.255 0
918.949 605.644 0
933.831 616.213 0
905.673 636.809 0
607.674 267.175 0
666.487 437.2 0
714.065 49.9826 0
800.446 566.078 0
643.463 117.445 0
892.825 602.296 0
625.844 106.591 0
665.763 294.369 0
813.77 19.9796 0
671.233 457.726 0
629.105 239.606 0
567.689 244.659 0
985.24 650.443 0
657.504 366.28 0
667.861 88.775 0
664.732 53.0907 0
594.612 130.635 0
736.556 13.2243 0
665.488 86.0689 0
643.197 77.4439 0
988.614 691.357 0
781.15 11.5879 0
763.04 14.7039 0
653.42 444.62 0
673.554 306.363 0
584.83 227.805 0
965.184 668.296 0
724.633 292.767 0
666.386 164.25 0
965.875 680.361 0
769.825 565.584 0
604.166 270.082 0
669.167 70.2977 0
656.003 271.336 0
953.314 645.52 0
646.001 62.8992 0
646.295 276.628 0
689.505 498.503 0
575.131 209.979 0
706.371 379.422 0
649.222 68.7612 0
666.782 45.2339 0
710.128 554.761 0
652.853 430.332 0
996.407 708.303 0
661.612 31.6419 0
599.384 163.111 0
623.854 271.823 0
932.204 639.398 0
706.31 527.191 0
675.163 446.613 0
730.526 572.295 0
831.29 581.447 0
790.612 573.29 0
698.13 519.615 0
722.241 560.526 0
883.16 617.229 0
767.6 574.716 0
610.978 279.247 0
692.6 105.507 0
918.455 643.094 0
636.103 420.774 0
675.656 527.92 0
716.907 584.778 0
641.932 37.8852 0
629.346 224.259 0
694.081 511.092 0
741.507 593.679 0
618.898 81.2889 0
616.493 174.871 0
878.921 1.12271 0
773.858 21.743 0
750.621 574.838 0
753.27 17.0588 0
830.252 26.9714 0
743.186 586.061 0
712.366 286.436 0
698.754 306.082 0
764.866 594.424 0
978.837 667.662 0
749.558 595.186 0
757.286 614.492 0
613.671 111.377 0
810.503 29.1968 0
685.033 424.25 0
661.125 39.974 0
643.976 82.6714 0
576.226 212.84 0
671.561 505.794 0
792.808 -0.317156 0
621.319 50.4227 0
690.882 302.161 0
613.324 106.37 0
672.53 540.34 0
849.431 21.9107 0
595.949 181.704 0
600.869 254.873 0
629.543 107.106 0
579.723 291.02 0
582.158 202.908 0
631.402 73.0747 0
745.18 602.644 0
775.128 4.06025 0
703.793 556.401 0
804.81 589.732 0
663.766 18.514 0
893.784 623.178 0
672.299 355.384 0
631.922 35.9608 0
663.309 507.108 0
556.468 231.078 0
715.498 519.818 0
583.684 138.465 0
646.299 411.241 0
591.572 200.705 0
856.491 613.25 0
748.496 0.74529 0
690.34 29.0235 0
738.398 630.782 0
938.991 692.527 0
848.152 6.23797 0
913.58 649.635 0
632.084 13.9382 0
585.358 162.943 0
645.849 399.821 0
627.5 102.814 0
680.868 371.307 0
672.711 323.701 0
639.526 380.085 0
569.448 268.19 0
554.701 216.61 0
858.014 623.282 0
697.745 533.837 0
685.088 408.504 0
625.707 290.777 0
883.142 588.387 0
981.471 694.072 0
719.1 15.5729 0
686.655 548.07 0
669.539 519.496 0
890.209 640.787 0
714.206 565.3 0
725.09 591.702 0
557.302 270.047 0
740.089 608.562 0
637.624 306.02 0
934.401 644.525 0
563.259 247.338 0
654.016 357.353 0
622.236 302.207 0
706.506 516.806 0
652.002 15.4828 0
723.557 599.343 0
589.357 152.341 0
938.224 654.747 0
592.189 127.923 0
816.878 15.93 0
652.475 317.557 0
634.251 431.47 0
901.149 631.829 0
968.371 690.664 0
655.383 349.888 0
952.931 692.805 0
609.714 96.766 0
611.202 120.586 0
791.681 587.166 0
659.103 330.953 0
709.344 607.795 0
630.103 431 0
580.113 161.661 0
710.296 617.917 0
871.604 610.578 0
620.088 68.0925 0
710.637 585.806 0
639.874 455.667 0
579.573 243.955 0
651.475 7.84636 0
673.545 472.025 0
873.902 625.499 0
1000.21 662.586 0
574.208 125.506 0
864.034 616.816 0
998.424 719.976 0
696.195 447.697 0
955.943 715.408 0
761.595 624.485 0
654.611 467.216 0
622.329 18.7016 0
816.667 596.148 0
766.981 634.137 0
1000.41 685.193 0
786.415 614.175 0
723.675 10.8331 0
663.59 550.85 0
592.041 100.574 0
707.773 605.621 0
658.907 489.465 0
979.839 727.494 0
609.482 71.521 0
689.835 64.1464 0
546.069 238.075 0
925.198 650.616 0
652.307 370.999 0
599.418 299.453 0
699.503 495.225 0
636.038 329.22 0
686.458 531.475 0
639.265 352.326 0
574.539 138.252 0
706.508 22.0007 0
718.707 4.69515 0
618.862 290.674 0
622.549 322.968 0
628.753 449.441 0
752.994 631.029 0
731.756 628.477 0
559.52 254.64 0
666.78 7.91115 0
559.878 294.226 0
610.754 22.9536 0
613.397 359.036 0
650.064 332.646 0
563.129 205.805 0
620.229 415.891 0
599.286 73.0388 0
576.913 290.588 0
739.046 1.16617 0
690.734 19.1034 0
638.833 313.834 0
617.819 398.28 0
550.293 300.498 0
801.702 586.622 0
939.76 662.997 0
552.655 251.077 0
683.579 595.252 0
728.893 27.4969 0
682.152 508.94 0
803.449 47.4922 0
590.108 302.873 0
573.001 182.907 0
634.214 293.201 0
803.994 600.97 0
568.905 165.772 0
957.761 711.185 0
545.954 210.469 0
609.827 318.021 0
706.568 565.99 0
629.729 -1.20945 0
698.145 574.348 0
638.169 7.101 0
808.834 615.078 0
540.394 231.611 0
