Forest height: 1000
149.537 722.832 0
131.128 761.892 0
142.318 725.335 0
197.14 779.882 0
198.372 765.035 0
168.383 789.938 0
160.708 793.113 0
198.57 743.692 0
151.628 729.181 0
171.074 717.061 0
187.037 729.597 0
127.178 754.423 0
123.761 778.586 0
166.422 805.058 0
184.98 786.581 0
197.837 781.525 0
194.273 789.74 0
124.407 764.042 0
125.793 748.484 0
123.41 749.591 0
163.823 795.5 0
144.723 798.82 0
196.654 748.015 0
125.785 766.724 0
194.953 763.023 0
180.764 790.24 0
168.317 714.337 0
160.055 720.344 0
136.107 739.407 0
154.597 788.836 0
136.686 783.886 0
199.651 781.472 0
146.123 793.046 0
159.436 801.375 0
173.17 795.241 0
128.595 783.989 0
137.006 790.844 0
122.826 743.494 0
200.242 722.849 0
130.068 798.757 0
128.016 773.298 0
138.082 807.511 0
198.864 780.219 0
128.416 734.868 0
127.642 744.48 0
132.475 737.094 0
179.582 793.357 0
152.849 792.442 0
120.866 740.541 0
130.945 796.219 0
188.115 721.523 0
179.492 799.158 0
189.904 725.872 0
160.04 800.374 0
134.638 803.933 0
150.889 801.787 0
126.912 781.791 0
132.533 766.756 0
195.916 771.18 0
133.032 799.297 0
199.682 772.08 0
156.733 714.795 0
195.853 718.339 0
170.337 808.082 0
120.753 774.671 0
167.022 806.042 0
198.782 737.188 0
158.957 793.255 0
143.99 796.599 0
181.155 716.427 0
121.807 769.203 0
125.681 794.239 0
173.462 797.652 0
198.945 763.156 0
206.553 781.704 0
193.84 738.852 0
204.484 768.888 0
129.232 798.051 0
160.917 708.65 0
125.738 798.184 0
134.343 727.152 0
137.283 806.123 0
118.685 786.746 0
202.166 783.02 0
210.256 778.939 0
198.005 730.234 0
147.379 724.992 0
222.275 778.89 0
200.008 745.971 0
135.635 810.378 0
209.894 763.733 0
149.662 798.959 0
116.918 781.788 0
147.867 721.554 0
143.016 809.016 0
200.199 746.633 0
202.749 757.26 0
126.608 807.314 0
119.035 793.108 0
118.133 792.964 0
120.953 738.151 0
191.432 715.17 0
130.13 732.975 0
130.245 808.728 0
148.72 718.565 0
205.483 727.121 0
201.148 731.335 0
115.94 775.921 0
196.758 793.193 0
174.725 804.405 0
195.332 793.212 0
201.822 732.35 0
143.127 732.076 0
115.756 749.979 0
175.837 710.341 0
184.421 716.199 0
149.119 805.173 0
134.138 811.95 0
212.012 774.156 0
208.447 730.684 0
148.724 808.679 0
154.937 783.853 0
205.301 721.214 0
115.465 788.158 0
220.742 773.718 0
228.391 777.026 0
113.249 785.819 0
119.077 743.259 0
122.908 800.869 0
123.439 804.554 0
200.374 712.997 0
188.748 790.43 0
116.511 796.772 0
142.724 782.906 0
190.252 781.317 0
200.546 752.068 0
117.296 758.386 0
130.873 724.928 0
111.685 770.392 0
118.861 801.217 0
115.626 754.556 0
126.224 810.267 0
151.6 715.088 0
198.646 720.31 0
216.11 771.761 0
163.661 802.89 0
149.574 803.658 0
235.314 770.337 0
146.434 810.424 0
212.852 769.833 0
121.579 806.901 0
182.3 713.56 0
130.259 766.557 0
115.985 736.872 0
205.227 718.002 0
141.573 802.531 0
110.349 802.941 0
113.439 795.876 0
123.62 811.391 0
205.78 716.811 0
124.256 755.879 0
175.59 715.439 0
173.194 813.554 0
200.268 753.749 0
220.089 770.542 0
200.056 789.974 0
182.338 792.036 0
113.209 774.933 0
207.667 737.065 0
214.125 716.394 0
214.018 734.977 0
103.034 806.262 0
114.225 756.871 0
184.732 703.982 0
125.14 722.781 0
157.201 804.801 0
221.664 766.043 0
160.917 806.852 0
127.446 712.524 0
177.381 712.042 0
216.43 780.651 0
126.184 713.702 0
181.405 793.459 0
130.268 732.211 0
144.141 731.68 0
152.934 813.739 0
111.124 740.188 0
122.841 813.678 0
208.753 753.038 0
164.64 814.558 0
159.344 814.633 0
121.676 789.078 0
155.284 815.258 0
218.852 716.064 0
181.569 800.812 0
105.971 741.962 0
221.116 722.4 0
179.827 807.109 0
154.762 710.414 0
117.309 713.097 0
116.998 729.536 0
115.56 764.339 0
217.116 732.204 0
191.502 801.114 0
120.05 750.468 0
208.723 763.609 0
208.636 782.163 0
110.933 787.923 0
205.588 724.152 0
226.48 768.233 0
193.974 716.196 0
120.203 814.199 0
177.881 809.902 0
234.2 767.272 0
202.57 768.607 0
197.598 795.562 0
230.496 779.356 0
181.225 813.933 0
204.399 793.497 0
103.017 798.4 0
146.371 711.991 0
124.134 728.518 0
108.107 756.001 0
101.865 789.411 0
115.694 731.613 0
215.239 719.105 0
169.535 797.882 0
120.375 771.192 0
124.256 758.464 0
231.13 781.058 0
229.793 794.325 0
141.597 716.08 0
139.274 821.055 0
135.492 819.05 0
191.322 708.148 0
135.959 721.827 0
215.172 775.072 0
222.037 780.431 0
168.204 818.494 0
113.857 756.324 0
107.842 736.296 0
219.568 784.805 0
147.037 817.844 0
215.713 769.806 0
213.532 708.334 0
214.139 726.608 0
98.8135 796.359 0
208.309 748.651 0
117.026 812.499 0
215.292 747.377 0
198.781 795.326 0
236.134 768.833 0
220.086 726.01 0
211.647 757.291 0
218.579 718.629 0
104.833 748.96 0
169.557 816.74 0
181.389 699.857 0
105.999 794.475 0
161.215 705.129 0
119.87 727.632 0
185.481 812.009 0
154.331 792.306 0
223.098 723.15 0
178.221 706.493 0
107.01 759.095 0
186.686 816.697 0
133.757 821.362 0
229.102 773.459 0
228.831 763.692 0
216.905 755.33 0
109.432 773.244 0
207.841 761.763 0
200.932 705.38 0
202.488 713.006 0
210.024 713.393 0
145.128 828.848 0
109.421 726.92 0
212.175 761.077 0
109.864 779.746 0
203.879 784.745 0
119.872 723.384 0
212.112 747.856 0
102.081 758.854 0
104.715 766.263 0
223.476 768.565 0
184.825 696.886 0
217.68 761.904 0
126.957 724.912 0
103.505 772.899 0
218.364 789.58 0
212.992 782.881 0
182.326 694.347 0
121.981 719.966 0
205.838 779.486 0
163.897 707.71 0
216.626 717.774 0
97.3691 771.179 0
114.976 781.271 0
112.005 794.564 0
198.171 804.791 0
203.806 737.326 0
133.001 724.245 0
199.945 705.047 0
213.976 795.067 0
166.918 817.795 0
209.14 743.633 0
107.807 782.282 0
176.611 822.297 0
207.999 708.688 0
143.134 813.432 0
203.021 733.677 0
214.755 755.22 0
223.087 791.599 0
189.662 704.843 0
159.229 715.265 0
137 824.419 0
167.648 829.326 0
157.053 816.108 0
203.887 801.291 0
185.241 807.827 0
98.4511 776.977 0
196.823 707.944 0
190.745 815.78 0
215.911 708.508 0
193.675 705.076 0
100.51 801.471 0
233.687 762.351 0
215.105 798.384 0
130.991 827.489 0
158.806 820.259 0
99.0484 765.074 0
108.211 815.359 0
113.348 721.481 0
236.79 779.157 0
97.9388 756.285 0
106.189 777.567 0
130.933 725.473 0
214.176 791.761 0
222.589 710.268 0
136.577 831.863 0
98.8845 803.395 0
172.86 802.872 0
101.459 781.59 0
180.575 826.202 0
218.252 709.551 0
190.748 713.677 0
136.164 713.381 0
124.475 719.062 0
224.649 787.038 0
232.08 798.152 0
190.737 815.581 0
218.857 699.815 0
228.408 727.145 0
187.095 804.218 0
224.904 806.374 0
203.844 700.284 0
149.315 702.906 0
195.763 813.124 0
206.314 806.27 0
114.45 724.988 0
218.982 756.712 0
221.858 706.681 0
215.711 698.928 0
187.336 824.604 0
146.101 706.733 0
162.305 709.179 0
218.707 795.562 0
181.352 820.672 0
111.557 732.508 0
144.962 704.114 0
212.597 729.488 0
106.38 792.381 0
224.845 777.831 0
168.02 703.324 0
201.951 701.814 0
180.327 698.938 0
209.916 744.711 0
171.556 707.101 0
96.2284 780.052 0
143.859 703.584 0
91.897 792.551 0
149.373 697.982 0
107.008 754.791 0
96.8445 780.862 0
92.5803 788.693 0
225.038 728.324 0
205.465 802.798 0
233.465 794.152 0
237.907 753.225 0
239.36 779.369 0
233.51 788.956 0
240.851 791.79 0
121.866 816.463 0
110.009 806.73 0
209.845 765.829 0
109.604 746.288 0
107.846 814.75 0
107.842 770.417 0
164.718 700.064 0
103.592 808.429 0
103.572 732.375 0
219.684 750.889 0
108.145 729.03 0
97.2495 810.968 0
90.5702 771.666 0
98.9234 767.544 0
197.458 810.298 0
178.562 696.721 0
102.135 816.955 0
194.569 805.66 0
239.791 762.665 0
100.972 742.944 0
108.6 738.55 0
230.159 758.547 0
227.696 723.229 0
95.3327 762.245 0
99.4394 808.9 0
217.76 791.467 0
241.026 789.068 0
166.58 696.282 0
229.176 713.097 0
197.107 819.708 0
226.66 758.397 0
103.607 744.857 0
100.899 813.14 0
185.64 827.722 0
167.84 700.414 0
223.093 757.278 0
211.431 699.637 0
86.175 773.615 0
229.694 709.965 0
95.5903 811.744 0
239.699 767.874 0
212.912 721.97 0
192.828 695.419 0
243.971 782.519 0
191.015 689.625 0
145.723 821.274 0
203.37 711.979 0
234.133 774.984 0
108.933 724.451 0
158.843 713.042 0
137.88 834.874 0
241.932 796.217 0
218.312 744.852 0
128.947 821.123 0
112.948 799.041 0
104.335 816.344 0
95.49 791.037 0
123.089 731.881 0
218.098 737.073 0
111.112 746.629 0
96.5281 749.181 0
179.819 687.123 0
108.098 726.412 0
184.404 682.396 0
173.704 693.459 0
113.622 814.409 0
86.5535 800.618 0
231.816 760.464 0
154.229 818.141 0
126.471 713.789 0
121.473 703.542 0
235.431 705.611 0
90.3761 810.448 0
220.828 795.808 0
206.803 694.629 0
135.627 831.283 0
220.148 801.168 0
93.7993 772.373 0
226.597 748.636 0
179.022 694.073 0
163.861 696.749 0
90.8849 778.185 0
228.365 741.319 0
202.964 802.033 0
94.6926 767.861 0
133.566 830.934 0
219.742 734.635 0
91.9138 797.352 0
242.856 786.189 0
155.898 822.586 0
96.7096 764.745 0
200.371 689.972 0
187.477 826.583 0
93.978 819.136 0
159.434 827.475 0
139.222 706.325 0
181.922 698.953 0
84.6875 796.035 0
245.396 790.746 0
194.528 823.84 0
102.874 739.902 0
97.3691 754.99 0
100.984 761.383 0
241.451 768.163 0
148.212 832.767 0
186.516 830.993 0
80.5449 775.51 0
221.859 751.684 0
240.59 764.261 0
139.941 706.408 0
88.9827 747.961 0
123.799 820.033 0
184.474 833.396 0
88.7521 792.235 0
83.8288 763.387 0
218.841 739.06 0
231.292 712.337 0
141.615 833.388 0
90.9509 750.468 0
232.229 725.542 0
82.6132 778.589 0
204.213 814.533 0
118.075 701.337 0
110.243 801.693 0
227.053 705.88 0
237.461 791.96 0
76.0836 785.186 0
87.5731 785.192 0
68.298 784.518 0
134.769 710.306 0
210.242 702.827 0
149.05 826.554 0
226.181 750.657 0
92.7508 799.505 0
98.4201 750.818 0
147.784 707.669 0
226.535 727.871 0
89.4591 772.392 0
169.462 689.206 0
241.375 776.167 0
93.8473 730.124 0
248.956 778.721 0
125.511 823.429 0
176.571 821.098 0
253.852 794.287 0
227.21 747.811 0
197.906 697.604 0
151.239 702.376 0
106.229 821.124 0
189.442 687.155 0
97.7469 817.409 0
87.0718 765.653 0
120.355 825.624 0
146.984 822.271 0
71.6432 777.816 0
251.745 784.103 0
80.4317 770.87 0
77.3336 765.59 0
181.466 838.001 0
241.933 708.086 0
85.1802 805.319 0
233.346 788.627 0
187.31 691.543 0
93.041 741.403 0
169.677 691.252 0
160.197 692.903 0
201.435 800.807 0
179.948 826.556 0
217.194 803.978 0
233.264 699.912 0
224.672 693.352 0
136.27 709.981 0
175.128 687.52 0
115.412 699.052 0
101.204 767.503 0
194.767 833.561 0
70.5885 790.14 0
194.942 693.528 0
96.1566 735.617 0
83.8644 786.367 0
98.6181 823.044 0
67.3912 785.584 0
152.318 697.273 0
98.6171 721.612 0
200.065 692.069 0
173.926 683.574 0
124.09 708.725 0
135.274 702.218 0
66.1145 788.878 0
234.679 801.324 0
218.78 798.005 0
234.812 717.431 0
66.1044 779.453 0
85.4591 790.241 0
243.336 753.748 0
223.209 750.715 0
113.71 707.353 0
245.439 769.366 0
94.3095 823.119 0
232.429 714.021 0
218.22 804.241 0
129.753 701.896 0
203.859 815.193 0
241.54 757.816 0
209.486 788.103 0
183.821 823.837 0
94.7523 728.838 0
234.543 727.502 0
226.485 801.661 0
233.377 732.951 0
177.847 824.238 0
76.3901 788.466 0
231.1 755.914 0
87.697 754.377 0
229.269 756.534 0
202.866 819.582 0
227.862 734.974 0
126.03 709.326 0
90.1514 749.412 0
176.593 819.013 0
134.476 705.655 0
206.425 696.281 0
210.902 799.34 0
229.21 733.296 0
172.895 831.184 0
203.897 823.7 0
203.841 828.934 0
183.944 717.807 0
168.117 682.511 0
85.5304 802.523 0
195.292 827.786 0
115.593 818.27 0
144.333 823.966 0
194.765 684.523 0
131.96 701.081 0
190.246 681.472 0
81.1205 768.801 0
104.017 822.257 0
114.792 822.735 0
65.5444 796.715 0
162.317 825.046 0
199.019 808.435 0
203.126 687.777 0
82.1697 756.943 0
177.962 833.997 0
71.1497 772.982 0
97.0922 717.952 0
211.146 808.52 0
91.1134 760.664 0
193.66 839.142 0
203.065 807.682 0
215.113 813.293 0
181.562 695.269 0
89.1629 756.768 0
200.118 822.711 0
81.5892 790.664 0
83.3709 759.285 0
88.9352 802.593 0
118.607 699.493 0
198.774 690.776 0
117.282 824.037 0
92.6507 733.628 0
91.3922 808.932 0
75.9058 788.414 0
88.9764 763.626 0
74.2997 791.675 0
78.7588 778.732 0
238.301 724.577 0
236.996 727.285 0
112.348 828.94 0
196.179 681.712 0
205.117 819.781 0
96.746 743.339 0
252.204 757.403 0
62.4476 773.127 0
157.177 711.36 0
235.16 712.105 0
84.2275 751.158 0
126.135 829.265 0
109.342 832.053 0
132.151 839.385 0
113.102 715.266 0
210.09 816.48 0
255.09 782.187 0
102.49 728.321 0
83.5426 746.701 0
90.9215 816.887 0
218.687 819.022 0
163.448 685.358 0
62.418 769.123 0
192.148 675.913 0
126.007 692.569 0
233.628 745.558 0
87.997 740.942 0
128.427 836.522 0
59.7399 787.148 0
233.41 744.109 0
74.1717 760.451 0
163.769 669.047 0
86.976 823.371 0
175.678 837.019 0
241.39 733.512 0
245.188 762.328 0
109.508 818.344 0
103.69 716 0
218.527 702.203 0
226.344 803.534 0
178.322 842.805 0
247.07 766.703 0
118.385 695.159 0
70.993 795.44 0
209.413 686.437 0
213.755 684.721 0
119.518 829.814 0
118.667 834.32 0
139.372 690.811 0
145.649 832.993 0
85.4534 740.607 0
219.376 817.717 0
98.3435 722.914 0
83.0975 801.406 0
236.588 809.286 0
209.031 686.576 0
254.47 755.388 0
78.9976 736.734 0
112.052 683.318 0
155.472 681.172 0
173.401 703.575 0
221.137 815.913 0
95.3207 714.827 0
235.353 739.743 0
90.7789 744.102 0
152.94 695.501 0
253.883 802.795 0
73.9288 756.444 0
248.057 749.751 0
112.746 703.723 0
53.7677 779.621 0
115.318 833.977 0
243.45 738.38 0
248.034 789.309 0
86.8773 826.185 0
82.1862 806.635 0
70.9793 763.386 0
74.0333 749.073 0
188.605 840.833 0
68.3314 769.332 0
155.065 679.775 0
121.761 841.74 0
235.552 751.02 0
62.4451 779.038 0
249.069 761.256 0
225.455 697.286 0
217.878 696.403 0
91.1953 717.649 0
73.6587 801.288 0
45.5868 780.321 0
107.614 719.183 0
101.595 715.374 0
72.3994 806.942 0
179.436 845.4 0
122.612 697.294 0
88.2815 815.829 0
131.554 845.892 0
241.349 799.842 0
94.5277 824.433 0
104.529 692.818 0
166.052 825.347 0
62.3066 757.975 0
66.4094 776.092 0
109.647 702.661 0
102.3 827.606 0
73.026 782.161 0
237.767 743.038 0
129.824 837.37 0
141.931 691.378 0
142.931 695.425 0
111.717 709.89 0
242.641 741.727 0
168.482 835.413 0
202.838 830.78 0
80.7075 734.562 0
67.7162 764.435 0
243.084 801.006 0
77.1888 800.916 0
79.1489 826.1 0
67.6886 767.018 0
243.607 751.822 0
96.8845 832.418 0
213.394 682.627 0
127.497 690.73 0
189.256 670.645 0
64.3726 790.889 0
173.024 680.772 0
71.3708 738.565 0
252.254 745.873 0
69.5938 750.88 0
92.516 831.831 0
211.673 690.03 0
77.162 820.345 0
67.5306 759.649 0
224.435 693.189 0
212.878 827.201 0
228.479 704.429 0
115.321 830.009 0
70.7145 746.08 0
201.589 682.664 0
113.272 721.491 0
257.252 753.997 0
155.557 695.734 0
176.295 852.922 0
244.295 732.84 0
231.823 807.434 0
62.1565 800.349 0
111.472 684.886 0
85.1819 811.492 0
94.2262 802.587 0
138.223 839.472 0
83.1311 821.679 0
243.792 739.902 0
263.54 805.193 0
252.764 747.39 0
172.441 850.032 0
116.674 679.307 0
225.511 714.322 0
197.819 844.803 0
60.0023 773.69 0
238.486 741.669 0
207.48 818.148 0
221.029 687.434 0
58.7195 787.501 0
248.833 777.08 0
249.943 764.507 0
123.825 692.046 0
96.5908 834.481 0
198.657 682.546 0
153.067 683.885 0
86.2025 732.611 0
115.707 710.213 0
220.955 683.665 0
106.47 840.673 0
232.699 812.015 0
221.233 682.738 0
161.71 687.851 0
194.225 826.171 0
108.228 710.052 0
215.743 694.084 0
107.375 702.63 0
241.017 725.23 0
44.223 782.058 0
195.21 678.625 0
82.1582 806.654 0
226.124 815.07 0
93.9555 705.966 0
59.7728 796.66 0
95.8415 713.071 0
67.3934 739.674 0
103.733 705.371 0
168.114 843.304 0
142.093 835.23 0
212.975 688.426 0
247.456 730.677 0
248.567 772.868 0
139.723 698.971 0
161.805 831.654 0
69.0282 799.947 0
104.893 700.475 0
98.9051 696.15 0
184.518 850.47 0
245.316 773.624 0
54.7848 775.429 0
65.2201 745.542 0
90.4578 706.826 0
242.705 816.058 0
126.676 844.198 0
144.03 838.221 0
66.4491 805.774 0
113.75 836.66 0
161.214 679.382 0
214.288 830.785 0
154.391 674.382 0
183.425 678.591 0
204.89 830.294 0
227.792 693.603 0
250.169 799.083 0
224.425 819.863 0
79.6829 705.124 0
255.774 769.09 0
249.548 767.15 0
148.714 698.361 0
143.778 849.237 0
192.043 843.059 0
193.249 842.087 0
84.144 817.262 0
78.2819 821.078 0
115.773 834.391 0
151.907 673.768 0
144.617 690.225 0
88.9174 714.041 0
151.629 688.937 0
241.363 709.889 0
61.9013 744.674 0
247.504 791.042 0
255.525 762.489 0
204.637 676.813 0
135.388 843.868 0
177.504 678.828 0
160.671 828.7 0
76.3714 748.914 0
72.2229 710.447 0
227.823 690.992 0
219.799 692.545 0
54.2324 777.612 0
238.99 756.236 0
257.928 784.246 0
149.696 683.08 0
179.343 680.499 0
154.426 829.182 0
134.567 686.496 0
63.7642 813.114 0
96.1891 702.455 0
259.709 763.739 0
146.465 681.128 0
234.513 698.716 0
109.793 695.869 0
83.4753 830.536 0
81.2765 714.569 0
85.2851 831.537 0
198.453 832.67 0
87.4822 700.172 0
61.3719 761.309 0
141.21 685.275 0
85.9258 716.72 0
110.455 833.574 0
113.145 840.824 0
188.897 670.256 0
243.013 721.621 0
247.646 712.759 0
197.591 837.028 0
197.855 676.233 0
60.9591 757.399 0
266.088 770.235 0
99.6295 701.61 0
70.5261 745.052 0
79.2805 737.092 0
207.222 834.298 0
171.713 671.847 0
125.748 841.769 0
131.711 693.886 0
73.2509 756.107 0
83.0979 840.513 0
259.076 777.409 0
249.706 724.021 0
147.894 841.071 0
258.345 801.565 0
261.252 753.378 0
239.407 707.94 0
131.526 851.303 0
78.9756 720.472 0
178.978 672.526 0
221.147 817.623 0
115.991 681.443 0
70.2807 806.368 0
108.388 696.205 0
75.5431 731.931 0
184.529 685.877 0
250.892 736.651 0
84.0614 850.731 0
127.358 854.522 0
236.483 694.761 0
150.025 837.335 0
111.446 845.161 0
125.195 850.783 0
87.1371 726.005 0
246.418 807.103 0
62.0849 753.112 0
86.0199 852.903 0
267.821 776.247 0
128.328 679.053 0
155.16 674.069 0
203.097 671.764 0
200.451 837.634 0
96.2689 726.413 0
61.2404 736.676 0
97.0535 697.394 0
261.247 788.736 0
264.381 762.755 0
97.6096 828.956 0
243.698 717.235 0
91.9358 839.997 0
79.9204 812.299 0
215.309 838.787 0
102.113 680.42 0
232.898 806.067 0
103.96 835.822 0
89.0226 716.168 0
197.587 671.927 0
160.497 831.54 0
89.4506 721.512 0
112.232 677.11 0
70.0381 736.461 0
194.38 849.477 0
241.674 698.637 0
153.501 848.017 0
77.2765 822.878 0
179.41 677.16 0
59.9012 804.328 0
119.444 851.029 0
59.9089 812.31 0
96.7607 794.893 0
152.815 852.077 0
59.6542 756.733 0
92.0899 840.747 0
107.29 845.644 0
90.619 723.706 0
56.0653 787.694 0
235.854 812.596 0
150.556 675.061 0
220.532 678.171 0
96.3858 682.591 0
73.8904 764.296 0
97.0361 692.853 0
55.9594 758.955 0
79.1392 700.657 0
251.413 771.383 0
129.432 854.242 0
141.595 848.767 0
63.5365 737.107 0
197.142 847.2 0
94.4096 846.599 0
139.817 686.093 0
53.0156 742.606 0
166.71 670.577 0
102.653 831.911 0
53.5671 769.604 0
258.829 740.991 0
166.045 837.984 0
159.07 671.91 0
93.5048 685.742 0
157.566 665.388 0
163.526 668.74 0
42.2268 776.504 0
221.867 822.833 0
155.408 835.693 0
104.536 841.392 0
224.519 820.264 0
139.944 849.845 0
79.7915 848.641 0
89.3372 702.878 0
151.875 855.419 0
94.2301 845.661 0
80.0063 716.613 0
264.488 777.845 0
207.52 841.412 0
163.886 834.014 0
256.528 795.168 0
236.977 690.108 0
214.372 837.213 0
224.641 681.912 0
197.747 850.94 0
74.8858 714.795 0
168.852 665.841 0
56.651 751.042 0
124.692 853.227 0
101.492 847.812 0
72.2563 823.401 0
78.15 722.341 0
158.578 843.811 0
61.1937 822.313 0
192.54 852.036 0
59.1405 817.427 0
70.7994 811.431 0
207.071 848.578 0
127.341 844.548 0
101.545 691.245 0
85.9135 713.886 0
204.633 669.713 0
69.317 731.484 0
117.816 849.519 0
247.234 792.741 0
54.1644 762.878 0
208.847 670.979 0
63.3123 823.201 0
65.9859 827.431 0
239.244 806.785 0
248.58 702.917 0
185.811 850.176 0
101.328 687.391 0
258.281 796.956 0
151.485 683.515 0
161.319 843.503 0
243.815 742.136 0
185.215 668.198 0
195.738 845.073 0
73.0383 826.747 0
210.201 852.564 0
80.0011 697.303 0
174.107 848.275 0
153.411 840.926 0
49.0182 769.368 0
265.881 765.077 0
54.0733 822.521 0
63.7086 735.986 0
78.2422 853.57 0
47.048 779.675 0
242.312 694.052 0
51.3156 799.592 0
138.667 851.593 0
114.886 855.588 0
116.765 855.679 0
233.794 692.392 0
124.157 863.037 0
132.622 858.615 0
168.435 677.839 0
204.381 839.753 0
62.2319 745.204 0
123.219 690.577 0
45.8528 772.6 0
136.661 684.372 0
166.443 689.643 0
266.07 784.037 0
111.152 848.476 0
201.313 667.944 0
129.094 683.238 0
265.925 752.091 0
53.5023 795.218 0
86.4766 852.427 0
133.32 830.5 0
269.393 809.386 0
143.641 855.564 0
77.8372 718.347 0
88.763 843.415 0
134.711 864.982 0
216.407 858.022 0
138.402 851.984 0
178.192 666.089 0
107.126 694.55 0
93.9138 688.003 0
98.209 850.358 0
173.613 669.458 0
72.449 704.02 0
233.524 821.548 0
85.6993 856.459 0
156.815 851.112 0
205.675 678.048 0
96.5805 852.564 0
181.946 673.959 0
55.5869 827.582 0
91.955 860.273 0
249.451 809.952 0
260.164 758.173 0
83.4365 700.893 0
212.03 670.991 0
247.209 706.705 0
250.328 699.741 0
226.78 683.747 0
125.14 855.479 0
215.133 675.37 0
49.2062 756.933 0
175.119 660.366 0
160.102 856.872 0
247.295 810.799 0
85.4793 694.73 0
79.5467 842.147 0
76.4338 796.317 0
74.5472 834.037 0
203.908 856.348 0
230.035 676.851 0
74.6991 861.839 0
62.3494 827.782 0
82.3404 694.754 0
89.8047 724.665 0
74.0108 830.51 0
91.969 689.344 0
244.482 691.423 0
237.374 809.677 0
61.581 767.484 0
249.784 684.836 0
74.5548 849.703 0
269.604 762.365 0
239.661 717.704 0
251.411 680.732 0
227.68 826.1 0
238.874 686.049 0
187.087 846.001 0
98.9112 675.317 0
60.6965 702.8 0
70.3032 817.668 0
74.4582 724.569 0
271.186 769.715 0
161.507 847.489 0
79.1459 724.418 0
111.788 852.072 0
67.691 715.11 0
