Forest height: 1000
671.69 963.86 0
748.637 976.734 0
695.662 849.433 0
747.123 997.99 0
627.052 947.137 0
698.277 844.993 0
705.42 983.439 0
697.648 970.833 0
768.265 894.943 0
648.442 996.253 0
765.691 888.85 0
641.548 980.076 0
668.372 980.719 0
735.832 866.632 0
761.835 995.852 0
697.402 873.643 0
647.663 887.409 0
637.436 891.386 0
732.508 860.301 0
615.123 945.603 0
744.558 963.613 0
746.062 851.456 0
780.113 899.008 0
759.112 984.384 0
606.467 958.575 0
744.24 873.748 0
636.632 923.715 0
658.769 868.334 0
724.209 860.134 0
744.282 942.16 0
768.419 915.522 0
638.213 958.09 0
763.806 976.486 0
707.617 838.06 0
694.908 871.292 0
618.61 935.877 0
638.211 965.316 0
624.441 960.182 0
633.179 975.411 0
626.957 973.94 0
652.392 853.433 0
752.221 968.636 0
657.076 898.512 0
755.241 951.871 0
762.091 938.193 0
690.245 858.961 0
679.65 976.811 0
760.924 844.76 0
757.486 929.57 0
635.92 987.736 0
723.261 882.463 0
651.838 966.378 0
766.032 883.667 0
752.929 975.437 0
638.487 997.988 0
771.132 910.462 0
781.705 983.525 0
766.904 997.204 0
643.148 964.803 0
624.777 899.976 0
616.426 970.156 0
629.089 997.802 0
655.361 879.321 0
752.651 852.369 0
704.194 853.087 0
630.829 967.934 0
606.861 942.9 0
627.621 957.873 0
738.896 846.81 0
770.453 982.754 0
675.505 873.426 0
773.539 976.543 0
666.863 868.712 0
719.832 845.22 0
670.348 863.045 0
635.873 875.157 0
745.447 872.553 0
669.187 845.61 0
746.479 864.976 0
641.652 970.989 0
677.894 869.976 0
762.869 968.573 0
629.721 929.521 0
738.516 881.024 0
712.003 861.008 0
730.985 849.717 0
639.937 883.548 0
763.244 961.07 0
773.833 999.922 0
724.466 854.893 0
614.24 938.474 0
647.733 997.557 0
780.264 961.264 0
785.921 979.705 0
628.089 991.307 0
692.004 865.512 0
755.992 920.629 0
599.61 945.426 0
779.534 980.501 0
750.436 875.024 0
711.847 850.978 0
680.365 857.52 0
620.16 933.693 0
785.906 983.601 0
611.791 915.315 0
756.514 836.95 0
625.856 987.352 0
633.726 901.424 0
777.969 988.817 0
620.475 981.148 0
767.489 952.812 0
744.335 888.615 0
774.764 887.263 0
742.733 835.834 0
666.319 841.773 0
758.59 855.302 0
616.876 966.813 0
765.871 926.442 0
741.474 855.697 0
653.166 942.512 0
636.902 951.333 0
786.473 999.546 0
748.914 834.708 0
751.345 868.017 0
596.004 964.304 0
767.212 955.698 0
625.118 997.075 0
590.167 941.4 0
763.91 834.572 0
627.252 945.834 0
790.458 991.103 0
776.512 944.615 0
669.514 856.632 0
768.61 863.138 0
785.108 969.709 0
651.63 863.085 0
770.479 938.246 0
709.306 839.233 0
738.456 837.702 0
604.012 963.38 0
696.825 831.548 0
738.863 825.439 0
619.439 898.368 0
670.453 860.664 0
737.501 846.6 0
805.681 1001.87 0
589.477 960.246 0
596.603 953.883 0
626.691 888.619 0
724.283 830.875 0
765.578 921.851 0
621.573 906.882 0
622.003 927.772 0
707.328 874.911 0
609.946 919.851 0
613.665 893.06 0
706.112 828.753 0
630.573 872.704 0
651.581 870.905 0
780.316 953.401 0
619.25 877.786 0
597.276 953.633 0
764.781 944.862 0
602.803 934.433 0
588.61 936.928 0
611.085 988.219 0
750.647 919.692 0
782.79 944.96 0
707.716 846.935 0
592.209 952.687 0
711.878 822.458 0
601.341 998.789 0
770.507 847.314 0
611.006 915.05 0
795.072 966.982 0
607.908 891.485 0
753.043 827.291 0
746.836 849.347 0
713.906 836.885 0
697.502 822.502 0
688.595 847.547 0
751.15 962.803 0
777.754 929.156 0
792.579 962.45 0
645.779 866.713 0
645.121 869.024 0
627.736 877.196 0
772.466 935.028 0
603.644 976.977 0
591.75 959.622 0
614.893 899.465 0
584.478 921.019 0
712.468 809.486 0
627.414 875.556 0
676.693 870.205 0
709.644 848.94 0
768.282 821.812 0
714.084 798.873 0
677.645 866.359 0
769.628 875.509 0
666.793 827.123 0
672.235 837.21 0
768.891 846.544 0
589.077 925.657 0
595.29 978.007 0
657.599 834.402 0
640.271 864.035 0
772.908 832.824 0
582.309 935.916 0
605.924 988.303 0
810.916 957.908 0
587.216 958.904 0
748.705 821.625 0
784.584 942.308 0
583.038 961.06 0
746.427 951.257 0
609.086 879.62 0
602.309 884.653 0
768.811 865.985 0
582.274 946.035 0
611.948 997.182 0
802.476 963.737 0
772.334 870.826 0
801.995 980.98 0
677.441 851.836 0
740.502 817.823 0
681.645 837.463 0
726.257 833.234 0
781.599 913.974 0
634.336 860.157 0
773.377 838.314 0
601.666 994.105 0
612.808 872.001 0
609.248 878.355 0
602.834 915.665 0
648.068 841.205 0
783.367 854.377 0
685.502 836.445 0
783.554 901.844 0
795.94 947.375 0
646.633 829.607 0
646.713 850.509 0
726.228 821.617 0
762.298 823.13 0
608.997 920.015 0
588.133 917.927 0
784.777 838.383 0
598.586 902.575 0
596.889 994.024 0
780.222 921.865 0
762.101 963.001 0
773.293 812.585 0
788.438 894.79 0
594.523 985.897 0
780.736 846.151 0
574.491 906.588 0
725.059 812.556 0
730.125 796.837 0
779.494 934.088 0
663.249 826.085 0
710.764 823.375 0
605.639 927.282 0
799.078 973.92 0
587.002 900.107 0
565.95 944.298 0
779.723 870.185 0
742.873 827.071 0
658.206 815.032 0
622.181 868.734 0
785.629 815.729 0
738.212 806.036 0
794.034 988.74 0
576.3 922.539 0
791.672 896.358 0
644.451 850.395 0
780.736 944.145 0
793.099 938.346 0
735.091 817.602 0
781.872 920.336 0
682.442 832.743 0
670.294 822.124 0
673.396 832.935 0
787.415 915.071 0
658.921 809.386 0
752.439 813.691 0
582.013 947.716 0
786.219 964.36 0
647.435 816.732 0
766.423 854.936 0
647.339 851.985 0
799.118 956.18 0
638.173 819.133 0
678.766 816.398 0
606.998 950.509 0
784.324 880.972 0
633.064 848.452 0
632.73 835.175 0
796.128 884.802 0
645.897 807.962 0
598.607 892.616 0
674.34 827.688 0
635.084 808.875 0
810.497 952.597 0
740.791 806.933 0
655.395 847.22 0
661.42 799.813 0
782.729 913.34 0
629.475 824.259 0
593.009 907.79 0
566.773 935.163 0
604.044 897.059 0
792.818 842.526 0
602.772 857.124 0
805.337 876.199 0
798.477 882.07 0
586.849 893.341 0
747.07 792.484 0
799.676 901.612 0
591.198 885.846 0
782.557 908.211 0
799.743 937.755 0
710.223 815.697 0
808.187 993.42 0
753.273 807.841 0
583.714 973.575 0
579.266 939.516 0
614.041 856.197 0
614.75 861.918 0
634.396 806.487 0
797.401 864.456 0
779.175 850.1 0
757.338 799.735 0
774.489 830.884 0
552.099 944.387 0
592.003 876.625 0
702.545 815.116 0
643.105 794.368 0
705.595 806.253 0
577.503 948.378 0
760.657 819.569 0
590.579 894.488 0
578.346 891.366 0
626.63 791.004 0
797.348 829.868 0
786.911 885.143 0
759.856 804.725 0
815.106 937.302 0
690.754 818.792 0
660.139 811.216 0
605.525 895.881 0
805.509 880.986 0
554.693 934.55 0
797.701 825.172 0
739.392 793.871 0
811.837 976.301 0
800.579 951.151 0
785.961 857.54 0
664.404 816.027 0
581.014 902.321 0
635.158 841.998 0
695.007 810.108 0
685.065 802.988 0
588.387 878.463 0
570.101 959.141 0
725.736 787.682 0
824.789 957.799 0
794.808 848.025 0
714.877 828.81 0
742.468 806.702 0
559.787 969.867 0
570.579 920.153 0
583.057 990.835 0
695.717 831.192 0
620.169 806.949 0
640.097 778.575 0
800.06 934.532 0
631.21 862.662 0
627.264 848.622 0
604.099 922.541 0
802.542 860.55 0
564.009 925.828 0
810.207 997.608 0
633.899 829.869 0
567.121 921.618 0
618.319 779.642 0
574.05 971.387 0
814.875 938.232 0
773.081 803.309 0
597.967 854.238 0
749.302 794.551 0
818.625 966.648 0
564.731 946.892 0
648.367 798.387 0
569.311 950.016 0
805.705 894.402 0
698.168 812.177 0
796.926 852.391 0
749.718 787.887 0
819.606 972.928 0
818.514 993.241 0
780.008 849.706 0
834.293 965.201 0
594.432 872.918 0
647.303 795.64 0
728.686 799.697 0
597.099 859.6 0
558.689 929.604 0
622.93 811.199 0
784.616 808.731 0
609.178 847.572 0
732.757 794.753 0
587.121 862.588 0
800.883 911.147 0
740.74 782.555 0
756.518 874.457 0
546.305 948.084 0
575.796 902.376 0
819.948 983.676 0
710.096 790.864 0
576.268 992.792 0
619.062 829.215 0
798.985 865.952 0
770.466 840.706 0
605.817 843.024 0
766.831 816.477 0
796.925 915.455 0
808.572 927.321 0
713.975 779.796 0
617.675 836.47 0
552.573 914.714 0
588.758 852.978 0
561.83 902.897 0
589.395 868.428 0
818.486 884.127 0
801.756 855.903 0
780.086 802.004 0
828.416 987.082 0
634.513 763.627 0
812.725 878.446 0
800.73 840.113 0
787.042 829.197 0
695.099 794.005 0
592.443 909.652 0
808.537 830.677 0
693.125 776.382 0
688.086 805.252 0
573.474 895.086 0
830.376 945.701 0
814.418 969.838 0
766.43 827.663 0
568.833 903.556 0
807.288 904.145 0
561.077 889.33 0
670.183 805.253 0
571.004 861.366 0
623.876 833.103 0
699.788 792.375 0
831.528 979.223 0
634.863 801.285 0
687.045 817.667 0
661.902 797.666 0
835.462 956.82 0
695.305 788.49 0
690.236 770.845 0
561.012 913.982 0
640.596 815.976 0
561.57 894.429 0
824.269 941.187 0
549.761 919.479 0
815.91 929.18 0
583.694 845.986 0
634.876 786.235 0
543.606 914.964 0
803.436 925.8 0
761.098 790.905 0
542.682 968.023 0
617.694 857.879 0
797.414 819.252 0
549.246 949.862 0
676.954 807.77 0
578.42 889.678 0
811.111 853.241 0
808.008 917.865 0
671.377 812.216 0
625.311 825.33 0
626.538 842.526 0
817.872 863.425 0
700.609 806.603 0
834.736 929.426 0
792.54 920.649 0
565.758 855.541 0
611.514 777.561 0
768.713 799.66 0
576.384 874.498 0
809.201 894.549 0
604.893 840.358 0
794.869 878.144 0
540.21 922.753 0
578.381 863.838 0
618.672 804.815 0
679.047 800.19 0
587.294 996.141 0
611.91 798.641 0
604.203 828.12 0
582.375 837.813 0
825.022 994.256 0
528.911 915.303 0
598.551 1002.45 0
664.284 780.286 0
554.61 888.202 0
849.481 930.213 0
565.24 878.795 0
812.453 925.865 0
814.75 830.709 0
814.784 903.783 0
573.284 986.095 0
813.312 848.663 0
651.115 785.242 0
568.297 878.905 0
611.675 817.322 0
637.035 807.606 0
765.383 905.524 0
813.691 868.82 0
599.09 822.517 0
785.53 808.558 0
680.584 783.57 0
567.862 909.654 0
799.494 855.248 0
568.277 865.422 0
801.153 817.776 0
572.572 979.001 0
658.779 789.906 0
700.055 796.27 0
790.546 797.42 0
827.462 917.774 0
839.65 976.039 0
527.522 913.457 0
594.576 829.502 0
625.784 785.086 0
580.201 986.216 0
821.877 850.564 0
691.127 780.135 0
664.075 793.287 0
682.854 789.061 0
812.737 891.672 0
842.171 966.545 0
565.795 974.67 0
722.978 771.616 0
544.933 973.542 0
581.288 834.139 0
553.96 905.852 0
616.079 769.31 0
696.009 759.482 0
575.508 967.505 0
723.258 786.08 0
814.389 948.688 0
559.023 985.306 0
852.103 981.435 0
714.976 790.017 0
646.244 782.129 0
578.93 995.129 0
622.389 793.622 0
591.055 821.995 0
797.531 803.825 0
586.996 817.732 0
624.366 757.934 0
801.395 808.069 0
831.334 853.778 0
822.365 911.122 0
704.165 770.752 0
529.943 928.39 0
558.981 854.55 0
808.495 962.924 0
649.503 774.866 0
592.594 842.599 0
664.348 779.973 0
824.095 937.15 0
556.133 948.056 0
555.355 866.684 0
641.092 753.682 0
561.149 1001.86 0
570.218 842.422 0
633.982 774.411 0
532.63 941.355 0
738.449 778.757 0
715.752 775.014 0
824.959 920.384 0
574.842 810.878 0
567.754 876.347 0
673.933 784.799 0
602.033 843.574 0
626.316 770.143 0
747.393 771.238 0
825.789 894.594 0
829.509 924.725 0
589.819 835.592 0
848.323 933.463 0
587.738 831.922 0
528.939 949.628 0
554.668 992.316 0
820.474 884.259 0
602.274 775.05 0
535.003 956.776 0
660.348 796.844 0
836.623 982.669 0
793.239 789.585 0
808.687 930.492 0
627.715 802.167 0
847.919 934.503 0
577.462 801.441 0
848.4 988.923 0
844.088 978.641 0
565.809 798.12 0
550.687 855.777 0
572.343 787.446 0
811.364 840.675 0
573.178 816.204 0
769.201 793.216 0
591.104 808.083 0
539.099 900.525 0
658.623 772.569 0
538.911 965.278 0
641.561 771.301 0
536.872 986.707 0
823.489 999.258 0
678.033 772.071 0
686.873 761.083 0
829.6 852.141 0
644.44 789.38 0
530.506 956.61 0
521.958 940.778 0
771.38 788.039 0
597.774 777.47 0
636.126 847.245 0
533.502 935.972 0
566.479 849.019 0
725.186 763.863 0
535.268 934.54 0
570.92 804.779 0
631.227 757.557 0
812.099 818.417 0
686.449 752.603 0
522.49 909.487 0
806.031 918.235 0
684.492 761.07 0
737.431 767.676 0
524.542 898.869 0
517.639 929.247 0
832.017 933.187 0
550.689 970.48 0
562.156 843.135 0
541.95 861.69 0
863.907 934.911 0
841.712 857.464 0
562.123 977.001 0
554.619 803.604 0
855.874 985.583 0
808.677 811.735 0
621.406 788.422 0
515.365 963.073 0
819.138 827.566 0
639.489 761.577 0
592.064 794.807 0
561.235 813.524 0
593.677 805.204 0
815.172 804.118 0
723.24 811.515 0
733.098 782.304 0
568.121 783.324 0
529.859 894.961 0
579.777 831.392 0
660.179 761.514 0
826.021 825.807 0
819.388 802.42 0
836.745 992.516 0
603.857 804.836 0
818.766 795.859 0
549.805 992.516 0
584.713 797.552 0
820.426 983.111 0
863.254 945.736 0
650.707 758.648 0
857.615 983.726 0
859.155 992.304 0
573.507 850.935 0
551.46 995.439 0
827.087 881.604 0
549.244 912.405 0
567.764 857.556 0
846.416 998.753 0
861.736 923.222 0
614.77 797.845 0
556.93 814.212 0
566.377 831.911 0
672.138 768.687 0
846.097 852.111 0
829.569 867.294 0
841.62 890.697 0
850.635 997.922 0
545.679 934.262 0
544.415 882.431 0
549.455 874.156 0
597.588 813.651 0
856.18 974.479 0
559.832 790.672 0
565.308 789.219 0
543.171 995.583 0
596.673 795.308 0
751.07 781.655 0
535.152 910.486 0
524.905 967.589 0
859.963 961.381 0
533.877 886.8 0
614.653 783.98 0
714.861 764.507 0
839.772 993.089 0
827.864 904.882 0
862.842 993.809 0
545.331 969.651 0
815.672 813.976 0
739.439 767.246 0
849.61 947.853 0
832.566 840.417 0
519.833 958.035 0
823.94 891.171 0
842.782 903.225 0
754.114 759.529 0
823.528 867.956 0
831.351 894.864 0
819.01 834.103 0
827.695 883.694 0
843.846 945.617 0
848.03 898.805 0
782.078 786.543 0
634.469 753.229 0
543.348 865.539 0
852.729 912.347 0
568.386 826.688 0
833.144 922.067 0
547.78 897.693 0
846.934 912.843 0
605.521 794.079 0
863.201 948.164 0
855.454 904.332 0
513.441 906.726 0
519.127 939.399 0
848.06 914.743 0
755.323 771.124 0
867.955 970.453 0
536.059 975.123 0
826.133 837.043 0
812.948 801.562 0
857.894 893.898 0
820.674 841.399 0
827.729 948.816 0
725.819 777.707 0
753.749 757.271 0
534.233 986.079 0
804.423 794.896 0
835.843 925.15 0
845.176 903.98 0
711.881 764.629 0
699.53 747.583 0
726.355 757.293 0
849.826 959.746 0
816.619 789.384 0
544.591 991.234 0
853.13 952.211 0
830.75 861.785 0
640.345 754.622 0
530.594 956.653 0
736.265 743.077 0
770.759 778.439 0
843.135 871.35 0
840.214 877.973 0
610.298 782.008 0
578.868 802.684 0
862.878 982.697 0
789.907 785.071 0
619.948 751.875 0
842.769 892.334 0
514.069 914.943 0
833.206 828.55 0
863.465 909.771 0
572.002 781.944 0
554.936 834.357 0
546.23 795.097 0
497.015 902.975 0
530.861 795.585 0
541.022 840.629 0
836.724 860.214 0
854.838 847.5 0
850.207 855.841 0
850.501 961.441 0
736.479 754.101 0
524.971 919.544 0
520.218 801.538 0
521.681 906.667 0
582.977 794.86 0
759.226 763.498 0
863.781 959.739 0
804.764 784.234 0
861.172 859.572 0
860.336 960.463 0
635.558 745.827 0
851.145 880.709 0
553.49 820.78 0
818.136 783.243 0
577.364 787.698 0
868.8 980.981 0
680.741 756.819 0
668.954 759.088 0
692.038 779.715 0
517.375 894.559 0
590.005 850.533 0
731.564 736.524 0
606.477 746.583 0
865.301 995.498 0
753.942 780.138 0
552.516 826.495 0
588.65 777.532 0
634.958 737.772 0
603.57 740.788 0
819.862 792.775 0
777.761 773.726 0
627.695 746.511 0
644.597 732.175 0
504.74 882.1 0
846.548 869.901 0
532.266 884.211 0
607.168 740.742 0
514.637 960.837 0
553.011 836.664 0
568.434 896.668 0
780.719 773.79 0
865.379 933.131 0
502.348 910.673 0
721.846 739.742 0
878.152 979.653 0
875.277 926.261 0
844.767 845.689 0
526.984 974.059 0
709.619 734.171 0
529.172 872.768 0
839.97 865.392 0
559.24 983.284 0
779.687 756.884 0
669.588 767.586 0
771.44 766.544 0
783.554 759.177 0
764.513 772.904 0
540.316 792.063 0
502.05 873.861 0
837.612 833.851 0
878.21 1004.74 0
572.636 999.675 0
525.942 901.682 0
873.066 983.418 0
533.18 785.107 0
883.953 992.257 0
785.174 781.018 0
865.454 895.63 0
864.385 912.979 0
850.754 954.757 0
593.148 788.295 0
762.88 759.378 0
793.868 779.252 0
522 881.606 0
743.34 777.021 0
871.454 948.308 0
786.325 749.16 0
515.244 930.413 0
531.774 990.088 0
801.025 778.742 0
593.032 768.368 0
681.336 750.141 0
535.491 868.521 0
540.782 829.657 0
529.147 890.597 0
544.343 853.994 0
654.569 777.888 0
896.561 981.686 0
602.095 772.308 0
853.433 884.355 0
526.559 788.492 0
554.293 774.312 0
535.518 806.47 0
852.503 863.181 0
656.184 761.908 0
857.825 866.707 0
524.463 935.892 0
550.819 851.07 0
770.739 755.166 0
512.942 868.031 0
864.693 900.297 0
558.317 780.641 0
868.744 960.667 0
590.872 768.898 0
881.826 985.726 0
856.539 880.838 0
548.674 776.935 0
710.974 738.984 0
865.645 839.396 0
601.072 758.143 0
857.391 924.222 0
621.131 744.694 0
523.961 861.181 0
521.116 807.547 0
828.024 954.724 0
830.244 812.365 0
877.905 908.103 0
871.607 991.681 0
791.418 776.601 0
601.389 789.095 0
831.238 956.28 0
545.399 766.572 0
877.604 917.958 0
525.839 776.971 0
648.418 759.408 0
549.485 816.709 0
508.138 932.634 0
527.167 758.625 0
849.473 837.602 0
809.144 777.025 0
886.398 974.153 0
896.371 1001.26 0
626.458 738.267 0
500.735 966.804 0
537.521 782.253 0
609.791 761.267 0
740.945 745.831 0
657.53 750.491 0
557.803 762.583 0
542.403 815.154 0
572.664 769.482 0
617.889 724.359 0
839.405 896.628 0
660.918 744.104 0
833.077 914.537 0
494.529 906.506 0
604.233 757.251 0
827.911 785.544 0
661.053 757.252 0
763.967 774.384 0
876.977 945.919 0
510.583 894.515 0
540.839 804.878 0
587.922 773.133 0
838.134 826.304 0
828.186 818.641 0
742.13 734.934 0
839.414 821.594 0
545.35 831.991 0
589.75 766.529 0
610.453 729.131 0
490.506 900.03 0
543.324 846.529 0
584.35 803.421 0
772.684 745.051 0
550.818 785.04 0
516.481 869.772 0
862.539 884.117 0
604.04 732.337 0
525.4 759.698 0
506.217 939.79 0
519.97 877.457 0
730.504 723.174 0
535.514 855.17 0
858.269 850.18 0
803.734 765.387 0
495.707 975.892 0
709.048 752.33 0
830.535 791.569 0
522.376 990.476 0
868.975 927.659 0
789.827 776.408 0
641.252 724.441 0
840.223 833.341 0
860.198 847.759 0
705.686 730.28 0
532.244 781.629 0
894.156 983.738 0
649.025 735.282 0
716.84 749.428 0
746.43 726.038 0
653.292 751.669 0
823.271 762.544 0
720.756 748.249 0
500.887 945.171 0
811.684 769.132 0
495.227 884.897 0
828.833 788.498 0
845.908 822.566 0
876.5 936.226 0
904.292 978.277 0
671.605 741.403 0
734.451 737.448 0
827.159 774.959 0
792.924 765.372 0
591.178 735.112 0
769.702 749.757 0
720.968 749.318 0
842.293 814.63 0
673.744 745.629 0
895.347 994.192 0
838.475 798.728 0
535.444 816.476 0
796.571 754.507 0
694.551 757.891 0
819.268 788.261 0
892.466 929.379 0
530.788 841.126 0
898.268 967.884 0
837.094 833.455 0
713.913 727.376 0
874.462 883.774 0
565.861 774.266 0
869.728 908.582 0
622.557 717.512 0
504.968 863.22 0
691.873 723.706 0
836.228 771.233 0
735.919 724.461 0
809.22 756.391 0
872.763 901.087 0
537.265 762.872 0
839.896 809.166 0
596.59 757.574 0
503.34 922.46 0
628.987 726.999 0
530.867 863.4 0
909.396 970.957 0
801.44 760.256 0
885.893 961.897 0
581.371 760.876 0
865.347 871.438 0
853.055 814.091 0
603.372 749.058 0
499.95 930.35 0
870.596 853.366 0
886.352 956.475 0
493.248 941.131 0
517.462 873.601 0
699.884 735.741 0
562.377 765.834 0
754.544 737.697 0
736.88 715.036 0
733.644 760.866 0
551.515 753.21 0
538.014 830.904 0
509.113 977.77 0
869.786 837.9 0
528.948 988.936 0
510.732 799.126 0
569.974 760.643 0
499.855 959.144 0
750.634 716.963 0
757.053 727.549 0
513.13 949.836 0
656.286 730.224 0
859.408 809.96 0
696.21 737.072 0
545.761 746.649 0
830.85 804.371 0
579.611 763.452 0
483.463 913.394 0
565.739 934.086 0
707.859 722.421 0
590.602 750.448 0
511.366 780.758 0
504.319 901.862 0
880.423 889.926 0
727.377 726.345 0
694.664 742.961 0
491.253 895.055 0
605.5 718.8 0
505.956 927.187 0
883.737 880.848 0
496.742 916.568 0
570.743 751.746 0
874.782 976.167 0
595.604 728.863 0
784.743 741.517 0
785.224 796.67 0
516.827 973.75 0
893.147 905.047 0
504.051 913.207 0
888.09 892.524 0
726.276 712.523 0
537.147 827.143 0
881.518 961.348 0
682.57 746.902 0
894.865 940.512 0
893.056 949.644 0
739.38 708.876 0
513.706 994.484 0
534.327 857.365 0
822.724 760.308 0
621.922 725.995 0
529.622 815.881 0
511.305 782.843 0
877.329 872.427 0
888.307 937.634 0
775.784 728.995 0
508.086 978.269 0
510.639 880.561 0
885.003 869.855 0
590.238 742.274 0
522.972 834.116 0
494.716 969.746 0
692.414 746.921 0
528.432 804.07 0
883.001 928.709 0
490.192 927.469 0
536.442 999.708 0
671.361 732.403 0
854.023 827.661 0
797.234 739.076 0
901.882 988.137 0
905.468 927.683 0
544.139 759.21 0
488.365 872.485 0
686.977 729.277 0
593.341 760.354 0
905.367 946.107 0
509.625 766.188 0
538.638 769.44 0
510.144 937.608 0
714.51 715.413 0
887.298 1000.61 0
517.213 857.197 0
525.601 839.447 0
636.521 717.326 0
895.069 898.771 0
514.956 989.62 0
868.292 830.182 0
562.449 762.694 0
495.963 954.244 0
751.788 740.244 0
814.537 748.249 0
513.316 978.857 0
768.725 736.837 0
760.145 740.812 0
914.319 998.649 0
794.161 754.618 0
532.11 885.194 0
853.57 827.067 0
680.426 781.656 0
512.186 813.457 0
517.347 998.442 0
829.939 783.45 0
902.75 946.805 0
891.562 881.71 0
593.169 725.054 0
524.229 805.094 0
834.95 757.142 0
546.339 758.413 0
799.663 750.251 0
890.44 877.291 0
864.533 817.207 0
527.153 757.186 0
571.867 738.077 0
488.896 983.103 0
494.859 891.528 0
705.459 745.514 0
582.633 746.847 0
475.484 934.875 0
521.821 965.432 0
524.589 824.026 0
890.042 922.453 0
498.837 883.987 0
486.531 962.984 0
501.371 993.91 0
753.948 715.608 0
490.57 904.55 0
533.451 743.318 0
498.653 872.662 0
646.035 735.781 0
504.788 803.54 0
495.199 930.959 0
587.564 734.037 0
476.682 914.927 0
909.108 939.841 0
574.93 737.731 0
658.22 729.611 0
507.255 799.556 0
803.863 750.739 0
561.568 752.053 0
501.35 897.101 0
909.114 983.41 0
534.746 751.05 0
897.332 987.791 0
510.418 755.103 0
476.351 900.092 0
