Forest height: 1000
366.57 842.84 0
554.592 723.772 0
538.43 693.906 0
577.081 893.682 0
650.352 778.458 0
359.601 843.891 0
629.052 837.633 0
626.797 881.424 0
405.967 775.069 0
541.039 916.892 0
633.881 849.899 0
587.853 918.441 0
587.018 936.206 0
379.4 829.696 0
607.696 720.265 0
585.993 766.324 0
561.051 924.16 0
368.726 803.471 0
558.127 699.979 0
460.893 725.453 0
400.145 857.539 0
407.364 755.157 0
666.584 837.61 0
543.182 685.387 0
399.269 874.771 0
533.776 674.714 0
473.732 945.798 0
453.872 716.855 0
599.763 867.91 0
668.896 840.901 0
621.166 744.594 0
484.344 950.609 0
535.215 684.504 0
396.223 760.101 0
463.188 904.33 0
463.944 897.373 0
497.871 677.063 0
499.526 669.533 0
340.263 834.191 0
513.416 660.63 0
486.922 668.593 0
523.693 923.076 0
334.959 834.884 0
477.884 655.214 0
617.713 725.151 0
590.978 713.835 0
453.518 703.768 0
597.091 732.577 0
645.429 839.504 0
425.27 760.737 0
472.181 701.473 0
570.866 938.544 0
652.531 852.046 0
361.304 806.762 0
476.034 679.398 0
542.076 923.418 0
443.951 713.407 0
610.642 886.116 0
565.181 712.926 0
456.378 715.264 0
545.363 901.152 0
658.443 795.762 0
674.684 809.216 0
593.483 884.893 0
461.016 903.283 0
648.943 867.107 0
601.146 941.061 0
603.357 705.363 0
380.916 759.899 0
417.919 738.103 0
663.432 836.458 0
666.863 821.992 0
488.275 960.824 0
670.761 852.975 0
356.968 793.75 0
468.283 907.664 0
557.753 934.355 0
503.578 969.038 0
520.269 680.201 0
625.407 886.373 0
406.113 748.628 0
557.397 900.305 0
570.235 946.479 0
536.517 923.639 0
446.748 917.342 0
676.669 845.99 0
421.249 864.086 0
537.119 903.904 0
679.116 867.062 0
464.392 681.499 0
535.658 939.411 0
489.108 730.588 0
571.312 906.39 0
351.392 786.38 0
411.306 716.468 0
370.395 757.366 0
555.297 930.669 0
361.913 764.977 0
590.255 699.139 0
544.657 922.451 0
371.485 736.219 0
638.658 881.124 0
449.21 898.535 0
349.685 856.633 0
424.81 719.481 0
457.064 912.146 0
339.682 845.307 0
357.052 798.686 0
460.873 690.662 0
548.222 674.416 0
614.899 757.441 0
416.919 745.133 0
545.787 698.661 0
591.459 945.643 0
587.003 959.609 0
544.349 664.716 0
483.217 680.241 0
580.895 692.988 0
464.18 872.858 0
445.263 874.709 0
478.976 698.898 0
450.06 689.698 0
681.257 795.024 0
572.952 696.386 0
409.754 879.622 0
605.695 947.413 0
555.84 948.454 0
443.989 696.821 0
449.956 893.635 0
457.164 664.261 0
453.951 868.481 0
537.917 695.862 0
382.442 751.209 0
546.337 683.719 0
393.402 748.921 0
611.984 954.115 0
361.884 757.913 0
662.772 772.628 0
696.37 848.161 0
635.784 759.816 0
583.679 887.033 0
648.588 808.926 0
595.923 926.753 0
555.1 953.908 0
622.198 955.14 0
436.604 691.297 0
517.515 975.137 0
653.144 886.415 0
526.684 967.012 0
664.488 784.94 0
478.143 926.752 0
488.93 669.311 0
682.575 830.299 0
576.462 690.331 0
367.159 737.942 0
485.666 962.856 0
368.602 857.733 0
607.241 890.793 0
661.552 801.605 0
629.519 770.494 0
548.537 711.879 0
444.162 730.505 0
408.957 711.868 0
482.459 657.106 0
607.81 975.226 0
496.68 982.209 0
612.082 699.815 0
411.211 894.144 0
510.967 994.65 0
332.013 860.233 0
430.221 870.637 0
334.752 824.634 0
393.515 743.615 0
488.841 983.733 0
351.317 763.766 0
646.007 881.449 0
553.727 690.053 0
658.261 870.641 0
669.075 861.172 0
525.776 995.979 0
454.073 672.081 0
681.778 838.335 0
673.821 780.67 0
617.71 901.835 0
442.49 675.365 0
586.282 685.689 0
611.262 691.492 0
625.348 751.629 0
406.06 872.778 0
430.284 880.322 0
519.923 959.039 0
442.134 872.98 0
664.396 881.108 0
651.529 795.89 0
516.359 939.218 0
405.804 729.459 0
593.432 900.025 0
639.213 785.875 0
369.657 877.707 0
354.065 740.884 0
384.415 864.379 0
511.562 674.149 0
646.975 902.553 0
523.364 671.944 0
445.687 665.53 0
357.85 863.042 0
592.689 914.264 0
602.985 889.611 0
462.962 940.5 0
508.801 961.649 0
389.831 875.023 0
468.036 954.634 0
520.416 939.61 0
635.487 888.484 0
443.531 924.831 0
669.182 778.248 0
624.65 726.585 0
587.938 953.996 0
611.863 939.285 0
499.198 910.341 0
482.354 899.607 0
540.168 947.373 0
569.9 683.453 0
665.738 884.699 0
388.23 734.951 0
511.024 666.887 0
432.103 661.779 0
399.004 714.546 0
459.762 926.67 0
589.326 684.067 0
538.587 666.379 0
506.15 940.448 0
542.606 648.448 0
434.923 697.182 0
511.623 714.896 0
675.446 822.468 0
692.42 832.295 0
660.999 754.49 0
416.539 762.601 0
527.586 952.879 0
584.678 977.124 0
479.562 645.424 0
601.743 916.261 0
464.306 636.157 0
488.571 645.665 0
345.295 782.756 0
576.954 681.242 0
630.787 743.99 0
608.5 979.851 0
418.1 707.528 0
367.41 876.736 0
447.607 884.61 0
469.011 632.095 0
612.7 711.151 0
602.528 901.802 0
345.619 863.105 0
671.687 801.233 0
437.064 716.477 0
533.357 958.026 0
647.871 745.26 0
430.078 689.861 0
500.749 634.666 0
508.605 920.401 0
678.782 818.128 0
623.263 707.294 0
515.842 696.209 0
339.378 757.379 0
620.155 913.109 0
364.325 727.82 0
496.663 969.915 0
583.636 965.368 0
623.866 898.752 0
550.171 951.727 0
438.342 896.226 0
313.487 825.556 0
544.71 935.31 0
433.286 829.783 0
404.966 697.983 0
621.731 925.258 0
505.649 648.823 0
438.353 674.51 0
411.37 886.195 0
415.719 693.238 0
645.2 733.263 0
537.33 957.654 0
635.744 899.474 0
500.505 930.528 0
668.761 794.105 0
695.648 834.973 0
556.112 668.537 0
473.086 965.075 0
626.408 718.159 0
641.409 871.519 0
636.923 754.816 0
526.692 984.483 0
681.58 878.71 0
518.484 650.523 0
619.04 694.225 0
390.251 693.914 0
637.078 893.98 0
642.659 905.069 0
579.156 905.922 0
622.035 970.197 0
544.041 994.702 0
406.486 729.673 0
702.485 835.14 0
520.704 970.918 0
634.534 916.254 0
655.144 723.549 0
573.945 675.835 0
663.218 897.996 0
475.159 669.919 0
359.375 708.483 0
583.215 931.13 0
668.588 886.452 0
343.464 716 0
439.222 651.309 0
556.023 973.843 0
544.112 983.32 0
571.632 957.712 0
382.072 713.117 0
701.245 824.805 0
500.143 943.397 0
339.323 861.849 0
343.288 728.997 0
554.051 662.112 0
591.456 926.15 0
569.086 965.349 0
622.564 683.202 0
372.455 736.035 0
596.232 689.406 0
491.188 644.957 0
427.849 688.825 0
694.863 864.847 0
440.097 911.186 0
426.892 675.741 0
351.624 727.023 0
538.257 979.314 0
415.057 665.382 0
512.772 991.745 0
570.428 711.429 0
683.335 868.065 0
577.949 938.695 0
397.585 874.442 0
695.579 787.026 0
350.805 745.192 0
645.753 764.346 0
526.677 933.397 0
678.688 812.602 0
679.432 766.516 0
608.641 928.205 0
435.517 917.025 0
564.699 979.935 0
493.093 995.593 0
683.356 885.098 0
584.174 975.502 0
386.959 705.26 0
676.71 897.519 0
556.083 668.213 0
353.243 893.028 0
719.428 825.249 0
708.308 813.151 0
334.995 870.073 0
580.585 675.689 0
637.535 724.653 0
366.421 700.803 0
602.721 678.883 0
422.316 649.817 0
556.205 986.278 0
480.507 622.897 0
647.154 701.598 0
434.243 894.634 0
417.962 640.451 0
360.574 702.064 0
654.427 906.189 0
547.712 979.784 0
397.845 724.519 0
339.824 798.642 0
631.129 936.438 0
644.108 714.566 0
575.83 958.693 0
567.367 1002.73 0
625.287 970.1 0
412.935 689.299 0
350.489 713.596 0
594.667 971.07 0
351.133 750.164 0
520.777 647.798 0
350.042 876.905 0
398.106 889.764 0
507.578 640.583 0
456.456 651.5 0
601.074 954.157 0
328.709 847.965 0
559.992 991.395 0
600.085 661.828 0
507.387 648.704 0
639.56 963.602 0
706.753 879.19 0
332.666 746.005 0
454.19 679.719 0
406.057 742.947 0
527.996 669.823 0
352.803 736.07 0
431.414 919.93 0
366.514 717.615 0
471.759 983.374 0
352.782 813.462 0
572.307 664.921 0
427.552 691.706 0
434.533 651.057 0
558.725 662.663 0
690.524 808.365 0
530.681 634.754 0
643.569 920.576 0
630.553 951.474 0
628.944 730.964 0
592.209 676.95 0
415.235 909.367 0
515.67 628.856 0
394.587 699.45 0
397.604 892.838 0
438.95 643.553 0
325.019 831.641 0
341.849 702.133 0
681.971 860.358 0
465.355 965.538 0
586.902 986.238 0
373.855 886.614 0
639.911 700.145 0
659.532 747.149 0
635.711 970.812 0
560.233 635.878 0
433.94 630.301 0
671.521 741.392 0
646.825 680.22 0
625.033 700.45 0
438.332 663.501 0
503.067 633.106 0
488.994 970.957 0
363.225 704.735 0
306.673 812.374 0
372.164 698.798 0
325.799 862.692 0
500.431 641.965 0
697.273 767.621 0
328.693 772.172 0
471.395 995.251 0
679.54 877.217 0
320.676 848.51 0
506.088 956.752 0
459.476 656.624 0
478.02 987.457 0
645.781 956.473 0
350.025 818.792 0
316.818 781.782 0
672.204 754.11 0
315.671 816.723 0
683.856 786.097 0
619.349 672.944 0
691.324 906.12 0
358.755 868.502 0
656.489 705.848 0
380.733 723.779 0
411.077 917.627 0
476.909 635.529 0
668.687 761.933 0
399.322 695.012 0
342.516 780.949 0
519.474 657.827 0
335.492 765.164 0
353.509 768.883 0
388.972 681.455 0
710.981 838.854 0
689.614 801.021 0
300.463 823.032 0
333.061 712.757 0
434.495 936.613 0
467.787 1003.72 0
664.509 746.915 0
323.69 788.099 0
338.798 739.324 0
554.063 963.154 0
333.945 806.677 0
628.987 747.781 0
326.729 880.949 0
628.153 949.304 0
609.669 734.747 0
574.11 995.332 0
312.09 797.262 0
339.332 787.386 0
411.704 621.794 0
354.923 864.616 0
328.164 736.622 0
491.247 615.318 0
426.516 898.614 0
685.363 908.631 0
335.122 747.453 0
692.219 777.651 0
491.439 618.358 0
704.654 849.183 0
648.073 944.681 0
615.579 992.279 0
640.484 915.904 0
651.27 712.824 0
461.092 979.364 0
592.256 980.969 0
305.956 854.18 0
431.42 637.658 0
440.118 940.942 0
457.771 634.578 0
339.535 723.082 0
437.84 947.379 0
631.806 723.927 0
584.185 656.178 0
459.419 952.669 0
706.377 802.655 0
421.603 904.787 0
700.989 789.952 0
663.692 758.663 0
493.386 1004.46 0
514.938 917.065 0
706.665 822.158 0
666.248 721.275 0
623.372 680.673 0
499.789 610.459 0
589.57 996.669 0
680.663 735.549 0
306.596 840.68 0
425.786 928 0
374.282 658.666 0
460.59 649.442 0
413.337 923.305 0
685.22 924.66 0
635.213 675.186 0
331.514 699.258 0
478.87 614.681 0
648.181 693.3 0
681.059 743.449 0
670.247 923.595 0
534.462 996.923 0
622.925 978.651 0
662.273 699.176 0
307.564 780.649 0
621.274 985.384 0
408.975 942.859 0
661.733 922.492 0
490.676 609.025 0
374.345 691.563 0
631.675 939.672 0
332.613 796.54 0
606.427 731.974 0
512.832 618.614 0
402.881 654.431 0
643.493 932.812 0
343.889 888.372 0
657.964 961.772 0
729.552 841.826 0
313.017 772.083 0
428.328 937.795 0
487.768 1008.82 0
635.056 929.048 0
718.23 798.923 0
450.964 628.225 0
721.792 821.266 0
306.781 829.748 0
716.601 885.388 0
493.894 597.592 0
677.652 709.513 0
456.716 962.139 0
327.104 809.184 0
635.339 978.491 0
727.062 832.105 0
442.184 604.653 0
555.015 978.008 0
611.24 664.137 0
416.165 931.574 0
664.02 941.722 0
474.809 971.83 0
403.415 608.314 0
629.652 989.511 0
621.19 997.982 0
712.2 848.085 0
624.333 662.189 0
393.317 933.6 0
308.865 856.087 0
324.189 901.774 0
471.61 613.012 0
349.665 691.312 0
296.022 789.139 0
349.438 906.079 0
386.809 921.212 0
653.085 964.954 0
366.06 664.917 0
668.066 959.431 0
739.103 830.005 0
422.18 667.31 0
313.943 731.89 0
340.101 817.556 0
320.639 755.419 0
398.911 913.335 0
379.926 905.104 0
372.777 675.975 0
420.898 929.489 0
414.67 651.79 0
398.218 654.698 0
316.624 718.103 0
441.854 957.508 0
685.206 877.202 0
459.377 614.779 0
519.1 608.302 0
660.811 969.374 0
670.093 954.706 0
605.381 995.496 0
501.396 597.68 0
686.47 729.39 0
344.802 879.007 0
410.692 682.874 0
407.649 926.941 0
298.266 831.695 0
397.584 670.462 0
680.159 724.958 0
476.316 602.243 0
533.746 640.088 0
450.526 987.211 0
685.279 759.737 0
590.182 652.314 0
309.67 801.866 0
573.028 651.529 0
628.321 955.172 0
416.966 660.46 0
550.127 997.255 0
436.495 973.04 0
553.666 644.715 0
649.86 678.487 0
454.433 951.699 0
653.246 979.283 0
701.337 914.717 0
438.693 975.479 0
467.375 591.655 0
723.861 801.853 0
694.542 808.507 0
372.79 683.333 0
597.991 655.364 0
534.29 610.765 0
511.849 996.048 0
683.258 709.46 0
440.816 635.067 0
471.322 988.989 0
646.395 930.222 0
328.19 900.969 0
381.533 944.185 0
385.366 908.288 0
663.573 734.837 0
682.892 745.801 0
368.995 896.634 0
698.016 704.268 0
732.385 823.005 0
357.083 901.086 0
371.456 918.114 0
422.924 733.294 0
694.656 734.243 0
588.818 638.849 0
622.887 654.9 0
676.618 908.503 0
710.685 858.245 0
379.579 701.087 0
705.779 716.695 0
433.33 944.774 0
315.537 916.064 0
560.643 621.47 0
298.447 768.138 0
361.716 680.083 0
433.945 989.524 0
657.781 690.518 0
418.457 946.087 0
716.558 863.712 0
366.418 893.114 0
308.572 770.481 0
391.119 684.899 0
667.802 701.623 0
641.982 671.611 0
555.405 630.671 0
751.44 813.448 0
683.077 697.125 0
400.419 948.865 0
620.768 646.025 0
732.574 860.865 0
384.996 941.585 0
537.58 612.738 0
711.632 788.209 0
298.917 849.445 0
280.145 763.557 0
492.983 606.729 0
602.897 640.022 0
297.171 854.735 0
325 822.892 0
647.88 994.604 0
300.129 897.073 0
367.908 657.316 0
401.326 640.923 0
674.413 966.982 0
381.089 638.376 0
532.897 635.351 0
716.932 879.208 0
583.84 645.131 0
696.588 889.601 0
734.845 853.015 0
334.455 888.786 0
358.428 673.015 0
733.806 826.685 0
363.865 661.113 0
298.749 758.78 0
431.755 960.134 0
606.888 636.61 0
671.345 986.499 0
375.538 671.127 0
422.958 618.866 0
279.113 755.571 0
715.589 724.827 0
348.201 668.173 0
710.728 707.727 0
336.22 685.999 0
379.188 927.384 0
340.517 828.702 0
311.576 750.141 0
664.019 937.438 0
711.801 889.859 0
743.624 797.463 0
725.894 795.813 0
409.179 897.933 0
595.535 625.892 0
566.995 610.45 0
328.713 691.977 0
292.13 804.538 0
381.515 650.341 0
686.585 984.058 0
680.058 926.708 0
540.862 654.749 0
405.454 627.804 0
604.019 634.445 0
314.134 859.043 0
345.194 685.664 0
414.867 630.629 0
389.492 618.469 0
687.826 895.594 0
709.89 791.25 0
442.923 624.969 0
644.56 660.579 0
722.986 777.297 0
281.149 739.1 0
291.996 787.113 0
297.304 765.781 0
679.752 938.424 0
344.507 648.015 0
286.626 817.757 0
370.535 940.978 0
696.955 748.794 0
690.989 936.848 0
648.179 663.038 0
546.586 659.088 0
420.829 970.108 0
607.926 628.877 0
542.992 627.62 0
353.364 666.697 0
715.815 801.836 0
744.666 819.463 0
423.553 656.92 0
744.024 792.515 0
651.291 651.162 0
508.108 587.513 0
673.917 940.032 0
656.719 985.408 0
525.795 596.472 0
278.051 775.912 0
450.779 994.363 0
307.56 759.498 0
460.241 604.638 0
381.551 917.848 0
277.744 802.745 0
721.939 889.446 0
355.399 654.395 0
536.218 624.845 0
529.741 583.553 0
437.805 607.861 0
733.979 772.013 0
419.204 981.38 0
708.594 871.879 0
575.811 634.814 0
323.331 692.629 0
738.499 869.773 0
681.772 995.632 0
739.686 850.318 0
703.585 765.721 0
738.312 780.774 0
428.84 957.892 0
700.439 740.204 0
297.818 878.753 0
660.763 666.897 0
305.662 876.152 0
629.249 649.016 0
458.943 594.413 0
695.286 988.577 0
640.689 656.842 0
421.468 995.086 0
315.288 880.168 0
439.224 597.154 0
284.456 741.085 0
317.797 736.965 0
491.256 588.38 0
707.304 928.237 0
320.943 759.504 0
659.32 948.754 0
371.094 945.982 0
394.474 645.715 0
509.692 598.238 0
711.191 932.87 0
709.997 763.989 0
550.254 606.771 0
327.176 871.184 0
663.102 998.627 0
308.143 719.871 0
512.947 590.919 0
319.957 674.714 0
648.568 927.109 0
374.576 640.022 0
479.552 591.476 0
367.683 921.361 0
319.197 878.331 0
670.357 687.026 0
534.447 964.584 0
684.142 917.896 0
575.4 620.608 0
337.706 665.526 0
350.323 632.735 0
275.229 758.208 0
287.396 761.758 0
323.097 648.407 0
319.829 709.661 0
673.988 666.813 0
697.982 944.543 0
611.137 648.266 0
754.675 819.925 0
701.897 933.82 0
687.655 955.918 0
398.753 950.929 0
529.375 607.139 0
759.758 838.858 0
542.752 597.026 0
352.758 897.456 0
743.72 846.646 0
691.965 715.943 0
378.551 938.822 0
280.872 825.512 0
346.096 909.565 0
718.789 710.924 0
356.863 631.35 0
327.322 894.412 0
672.202 889.665 0
609.648 671.208 0
627.123 630.2 0
557.77 595.035 0
269.691 822.674 0
670.477 693.957 0
310.784 653.64 0
603.914 620.988 0
635.009 1000.86 0
753.142 834.085 0
350.435 638.235 0
326.658 818.217 0
488.165 583.97 0
300.619 871.907 0
672.954 998.41 0
688.851 687.921 0
722.986 879.916 0
684.39 958.417 0
529.168 586.803 0
454.251 972.832 0
503.015 568.607 0
676.708 984.488 0
550.675 588.298 0
306.617 681.172 0
386.98 959.786 0
571.349 620.432 0
499.715 578.799 0
321.831 669.909 0
718.408 920.823 0
591.026 615.186 0
308.883 664.105 0
448.013 604.203 0
624.458 645.847 0
280.826 809.566 0
417.858 599.041 0
701.356 900.469 0
746.487 798.287 0
290.125 837.023 0
396.196 893.143 0
572.789 611.329 0
296.379 882.403 0
694.838 689.498 0
452.887 603.908 0
743.522 880.931 0
340.745 626.076 0
741.7 780.205 0
672.993 648.658 0
303.908 728.542 0
690.287 679.107 0
292.574 705.623 0
277.604 862.899 0
305.935 716.795 0
693.694 913.598 0
298.616 880.636 0
550.367 624.183 0
271.641 845.826 0
718.421 909.149 0
761.024 845.315 0
401.871 618.982 0
728.893 910.983 0
704.482 762.888 0
690.04 657.242 0
539.717 580.851 0
545.846 601.828 0
319.574 640.527 0
342.569 657.887 0
258.758 830.003 0
378.627 627.199 0
469.873 891.899 0
336.684 895.742 0
312.901 661.218 0
394.994 598.522 0
739.6 886.31 0
706.889 950.465 0
426.453 627.778 0
691.704 1006.33 0
283.773 794.765 0
700.702 947.606 0
700.788 667.306 0
362.199 633.043 0
719.666 895.959 0
572.649 585.774 0
716.939 732.052 0
542.558 580.668 0
267.538 794.684 0
293.288 904.351 0
450.222 581.9 0
716.532 765.705 0
756.674 783.425 0
462.769 574.007 0
408.808 614.024 0
428.849 588.662 0
648.657 643.538 0
298.082 746.108 0
707.905 999.331 0
366.193 622.382 0
480.28 586.475 0
665.124 921.325 0
279.516 884.773 0
361.795 645.391 0
509.596 578.135 0
322.058 659.232 0
538.906 577.051 0
285.955 869.226 0
712.921 666.585 0
648.307 750.454 0
703.592 702.432 0
723.859 911.718 0
312.266 909.285 0
585.492 609.18 0
521.462 570.114 0
408.966 970.425 0
330.094 835.683 0
719.23 760.897 0
696.194 980.576 0
280.34 892.916 0
745.297 890.024 0
733.476 768.239 0
290.85 679.088 0
526.45 566.595 0
514.656 565.215 0
750.375 850.601 0
301.376 714.7 0
751.533 868.427 0
410.903 968.081 0
277.17 773.689 0
528.776 566.217 0
579 603.88 0
406.699 612.423 0
375.544 637.765 0
332.345 664.683 0
711.859 658.46 0
692.913 651.344 0
706.072 647.84 0
425.297 582.117 0
692.973 644.276 0
336.863 910.832 0
700.019 975.02 0
306.864 901.322 0
520.732 555.136 0
416.916 581.355 0
672.799 652.001 0
522.243 545.721 0
304.184 651.816 0
349.303 919.589 0
401.587 944.203 0
709.922 714.196 0
766.869 845.074 0
770.712 843.593 0
318.643 915.079 0
339.209 629.744 0
681.177 935.316 0
583.676 605.422 0
771.071 857.775 0
366.746 620.283 0
309.199 887.344 0
663.407 641.502 0
297.802 729.798 0
532.485 548.827 0
720.254 652.647 0
736.259 876.39 0
277.925 731.745 0
710.57 743.071 0
747.755 769.857 0
344.549 952.448 0
676.672 636.212 0
436.2 580.477 0
447.508 567.198 0
254.142 764.003 0
368.784 953.674 0
293.644 916.246 0
